session,mouse,day,target,target_shank,cov_shank,target_medrank,cov_medrank,drank_signed,drank_abs,dml_abs,dml_signed,is_same_shank,n_ent,n_par,pr2,pr2_anch,pr2_non,pr2_diff,mcc,acc,anch_recall,nonanch_recall,n_valid,obs_anch_frac
M28D16,28,16,227,3,3,3,3,0,0,0.0,0.0,True,16,0,0.010106901174239824,0.005795918344918771,0.007911112178977442,-0.0021151938340586707,0.20186726041772235,0.3389830508474576,1.0,0.17894736842105263,118,0.19491525423728814
M28D16,28,16,228,3,1,3,1,-2,2,480.0,-480.0,False,6,0,0.03174609538033104,0.030073933584985557,0.030158970945849073,-8.503736086351577e-05,-0.22715643915716632,0.4152542372881356,0.6612903225806451,0.14285714285714285,118,0.5254237288135594
M28D16,28,16,228,3,2,3,2,-1,1,240.0,-240.0,False,16,0,0.039466427946925176,0.03650638456858191,0.04088850899774932,-0.004382124429167411,-0.22827729603426933,0.3898305084745763,0.45161290322580644,0.32142857142857145,118,0.5254237288135594
M28D16,28,16,228,3,3,3,3,0,0,0.0,0.0,True,16,0,0.039638633876246165,0.03905707796137359,0.037699802436000684,0.001357275525372903,-0.23866333189755826,0.4661016949152542,0.8870967741935484,0.0,118,0.5254237288135594
M28D16,28,16,229,3,1,3,1,-2,2,480.0,-480.0,False,6,0,0.011552787074294812,0.01518240252124936,0.006127182227144146,0.009055220294105215,0.30287635295606036,0.576271186440678,0.9622641509433962,0.26153846153846155,118,0.4491525423728814
M28D16,28,16,229,3,2,3,2,-1,1,240.0,-240.0,False,16,0,0.029943062304496025,0.029772516250242576,0.025539672152125825,0.00423284409811675,0.1310955427015453,0.4915254237288136,0.9622641509433962,0.1076923076923077,118,0.4491525423728814
M28D16,28,16,229,3,3,3,3,0,0,0.0,0.0,True,16,0,0.025948483768779163,0.026350884672165287,0.02044106064981044,0.005909824022354848,0.13471344411207264,0.5,0.9433962264150944,0.13846153846153847,118,0.4491525423728814
M28D16,28,16,230,3,1,3,1,-2,2,480.0,-480.0,False,6,0,0.017968791568912967,0.013795964176221864,0.015407673250512843,-0.001611709074290979,-0.5241516490644048,0.2457627118644068,0.5,0.045454545454545456,118,0.4406779661016949
M28D16,28,16,230,3,2,3,2,-1,1,240.0,-240.0,False,16,0,0.022890299117044387,0.018192034787228417,0.022141237084950416,-0.003949202297721999,-0.3800537205282197,0.3050847457627119,0.5384615384615384,0.12121212121212122,118,0.4406779661016949
M28D16,28,16,230,3,3,3,3,0,0,0.0,0.0,True,16,0,0.02303533796935906,0.01657818944383871,0.022018383834707667,-0.005440194390868958,-0.28710166251546754,0.3474576271186441,0.46153846153846156,0.25757575757575757,118,0.4406779661016949
M28D16,28,16,231,3,1,3,1,-2,2,480.0,-480.0,False,6,0,8.565963149078648e-05,-0.009010390739656593,2.567798846186964e-05,-0.009036068728118463,0.1254793993554537,0.2457627118644068,1.0,0.19090909090909092,118,0.06779661016949153
M28D16,28,16,231,3,2,3,2,-1,1,240.0,-240.0,False,16,0,0.006893000182293441,0.00238718833861129,0.005753467652109934,-0.0033662793134986435,0.1609792395605346,0.3305084745762712,1.0,0.2818181818181818,118,0.06779661016949153
M28D16,28,16,231,3,3,3,3,0,0,0.0,0.0,True,16,0,0.0030825713273638145,0.005044227713113414,0.0015100637235647696,0.0035341639895486443,0.1715728108915554,0.3559322033898305,1.0,0.3090909090909091,118,0.06779661016949153
M28D16,28,16,233,3,1,3,1,-2,2,480.0,-480.0,False,6,0,0.01368434035698558,0.014282212927546278,0.012016003328969571,0.0022662095985767072,0.2696641293711153,0.4322033898305085,1.0,0.3163265306122449,118,0.1694915254237288
M28D16,28,16,233,3,2,3,2,-1,1,240.0,-240.0,False,16,0,0.014618138208399311,0.014799634493029012,0.014062902183816561,0.0007367323092124511,0.2933573244244288,0.4661016949152542,1.0,0.35714285714285715,118,0.1694915254237288
M28D16,28,16,233,3,3,3,3,0,0,0.0,0.0,True,16,0,0.016502433482259306,0.01111908684412588,0.01544517595615058,-0.0043260891120247,0.15294539471226037,0.3813559322033898,0.9,0.2755102040816326,118,0.1694915254237288
M28D16,28,16,234,3,1,3,1,-2,2,480.0,-480.0,False,6,0,0.020480231158608732,0.021837699462167848,0.0022862949801359944,0.019551404482031853,0.7815210497369652,0.9491525423728814,1.0,0.6470588235294118,118,0.8559322033898306
M28D16,28,16,234,3,2,3,2,-1,1,240.0,-240.0,False,16,0,0.025538555293187038,0.02890784913179656,-0.005217202640621643,0.0341250517724182,0.3935718374066521,0.8389830508474576,0.8910891089108911,0.5294117647058824,118,0.8559322033898306
M28D16,28,16,234,3,3,3,3,0,0,0.0,0.0,True,16,0,0.028568270511662764,0.02818756169554737,0.0018588098719667379,0.02632875182358063,0.753186605257666,0.9152542372881356,0.900990099009901,1.0,118,0.8559322033898306
M28D16,28,16,235,3,1,3,1,-2,2,480.0,-480.0,False,6,0,0.018771551507978646,0.017277673556972073,0.01572145398186775,0.0015562195751043228,0.4110516934046346,0.7627118644067796,0.8352941176470589,0.5757575757575758,118,0.7203389830508474
M28D16,28,16,235,3,2,3,2,-1,1,240.0,-240.0,False,16,0,0.025404276235809396,0.023987563339909812,0.01972457232754299,0.0042629910123668235,0.40303245828985346,0.7796610169491526,1.0,0.21212121212121213,118,0.7203389830508474
M28D16,28,16,235,3,3,3,3,0,0,0.0,0.0,True,16,0,0.018868689499378755,0.018082368492755796,0.011068238143994158,0.007014130348761638,0.40837486333248196,0.7796610169491526,0.9058823529411765,0.45454545454545453,118,0.7203389830508474
M28D16,28,16,236,3,1,3,1,-2,2,480.0,-480.0,False,6,0,0.026194412405455936,0.022557658607327946,0.02475321561803745,-0.0021955570107095035,0.36390448859566094,0.6694915254237288,0.9375,0.35185185185185186,118,0.5423728813559322
M28D16,28,16,236,3,2,3,2,-1,1,240.0,-240.0,False,16,0,0.0268735926385383,0.022697912165359213,0.02223312805843003,0.0004647841069291836,0.34905797174088454,0.635593220338983,1.0,0.2037037037037037,118,0.5423728813559322
M28D16,28,16,236,3,3,3,3,0,0,0.0,0.0,True,16,0,0.03619211800338103,0.032548950196513715,0.030545588095515885,0.0020033621009978297,0.18465350109858578,0.5847457627118644,0.96875,0.12962962962962962,118,0.5423728813559322
M28D16,28,16,237,3,1,3,1,-2,2,480.0,-480.0,False,6,0,0.01679693254166683,0.015022202019316921,0.01588450283490761,-0.0008623008155906886,0.05905064195547413,0.4661016949152542,0.8333333333333334,0.21428571428571427,118,0.4067796610169492
M28D16,28,16,237,3,2,3,2,-1,1,240.0,-240.0,False,16,0,0.012279883816123115,0.01187995601734726,0.00770274328767695,0.00417721272967031,0.5312272895965443,0.7711864406779662,0.75,0.7857142857142857,118,0.4067796610169492
M28D16,28,16,237,3,3,3,3,0,0,0.0,0.0,True,16,0,0.02432219541671362,0.022429158171790475,0.02284450962715412,-0.00041535145536364393,-0.022032097708798104,0.4152542372881356,0.9166666666666666,0.07142857142857142,118,0.4067796610169492
M28D16,28,16,238,3,1,3,1,-2,2,480.0,-480.0,False,6,0,0.0066237618508185325,0.004474732358358491,0.0043394477376753615,0.0001352846206831293,0.08872499094368706,0.559322033898305,0.2962962962962963,0.78125,118,0.4576271186440678
M28D16,28,16,238,3,2,3,2,-1,1,240.0,-240.0,False,16,0,0.013136707716837493,0.009264585992181606,0.011328126018284368,-0.0020635400261027614,0.2935903373670295,0.6101694915254238,0.14814814814814814,1.0,118,0.4576271186440678
M28D16,28,16,238,3,3,3,3,0,0,0.0,0.0,True,16,0,0.01179940537872618,0.009026187443871403,0.009418660578622617,-0.0003924731347512145,0.3768518631142392,0.6016949152542372,1.0,0.265625,118,0.4576271186440678
M28D16,28,16,239,3,1,3,1,-2,2,480.0,-480.0,False,6,0,0.0071496377092449045,0.00533442323421629,0.0024729899401447764,0.0028614332940715137,0.5378911830272269,0.8389830508474576,0.8913043478260869,0.6538461538461539,118,0.7796610169491526
M28D16,28,16,239,3,2,3,2,-1,1,240.0,-240.0,False,16,0,0.01669736738851534,0.014398033471207161,0.007163776737504346,0.007234256733702815,0.6552881883167881,0.8898305084745762,0.9782608695652174,0.5769230769230769,118,0.7796610169491526
M28D16,28,16,239,3,3,3,3,0,0,0.0,0.0,True,16,0,0.025163227959136936,0.02123664925752411,0.017590760054669974,0.0036458892028541356,0.6031310587653798,0.8728813559322034,1.0,0.4230769230769231,118,0.7796610169491526
M28D16,28,16,241,3,1,3,1,-2,2,480.0,-480.0,False,6,0,0.004246604208298932,0.0038596845354761378,-0.009491363873029401,0.01335104840850554,0.3203497326084472,0.5677966101694916,0.4842105263157895,0.9130434782608695,118,0.8050847457627118
M28D16,28,16,241,3,2,3,2,-1,1,240.0,-240.0,False,16,0,0.013776366415215768,0.012519155455586906,0.009116561585713945,0.0034025938698729608,0.7396025512134693,0.9152542372881356,0.9368421052631579,0.8260869565217391,118,0.8050847457627118
M28D16,28,16,241,3,3,3,3,0,0,0.0,0.0,True,16,0,0.024249977025778514,0.02519772258034958,0.013281277757213328,0.011916444823136252,0.5839906452961199,0.8813559322033898,1.0,0.391304347826087,118,0.8050847457627118
M28D16,28,16,243,3,1,3,1,-2,2,480.0,-480.0,False,6,0,0.0433454345130754,0.03459324955443621,-0.02256732681519047,0.05716057636962668,0.6580524546212353,0.9322033898305084,0.9279279279279279,1.0,118,0.940677966101695
M28D16,28,16,243,3,2,3,2,-1,1,240.0,-240.0,False,16,0,0.06521543483311984,0.05338073251128972,0.0007482169835993924,0.05263251552769033,0.6580524546212353,0.9322033898305084,0.9279279279279279,1.0,118,0.940677966101695
M28D16,28,16,243,3,3,3,3,0,0,0.0,0.0,True,16,0,0.06502003183178044,0.0533901171855955,0.006121989324678889,0.04726812786091661,1.0,1.0,1.0,1.0,118,0.940677966101695
M28D16,28,16,244,3,1,3,1,-2,2,480.0,-480.0,False,6,0,0.016844121367989674,0.01640593505552801,0.015194293696345285,0.0012116413591827246,-0.36473948006561724,0.3559322033898305,0.42528735632183906,0.16129032258064516,118,0.7372881355932204
M28D16,28,16,244,3,2,3,2,-1,1,240.0,-240.0,False,16,0,0.0293968434814589,0.028649609232164752,0.019244640505702626,0.009404968726462126,-0.32903467887778126,0.4745762711864407,0.632183908045977,0.03225806451612903,118,0.7372881355932204
M28D16,28,16,244,3,3,3,3,0,0,0.0,0.0,True,16,0,0.018080852489860043,0.015756926857744213,0.008493468801197945,0.007263458056546268,-0.331953581813825,0.423728813559322,0.5402298850574713,0.0967741935483871,118,0.7372881355932204
M28D16,28,16,245,3,1,3,1,-2,2,480.0,-480.0,False,6,0,0.014573409005509363,0.013636614294202709,0.017216602732197495,-0.0035799884379947855,-0.043592928437733706,0.4661016949152542,0.43243243243243246,0.5227272727272727,118,0.6271186440677966
M28D16,28,16,245,3,2,3,2,-1,1,240.0,-240.0,False,16,0,0.014983662466681157,0.013829295791228824,0.018787515392722165,-0.004958219601493341,-0.22132839927688114,0.5,0.7567567567567568,0.06818181818181818,118,0.6271186440677966
M28D16,28,16,245,3,3,3,3,0,0,0.0,0.0,True,16,0,0.03407087532502965,0.031837850946212165,0.03821909168598414,-0.006381240739771976,-0.10340653119078451,0.5677966101694916,0.8648648648648649,0.06818181818181818,118,0.6271186440677966
M28D16,28,16,246,3,1,3,1,-2,2,480.0,-480.0,False,6,0,0.006288374133814012,-0.03210184716238462,0.004434458538909225,-0.03653630570129385,0.04575493247177338,0.6186440677966102,0.5,0.6228070175438597,118,0.03389830508474576
M28D16,28,16,246,3,2,3,2,-1,1,240.0,-240.0,False,16,0,0.020174633291233222,0.008086125239781361,0.020628163939749533,-0.012542038699968172,0.022382158682236544,0.559322033898305,0.5,0.5614035087719298,118,0.03389830508474576
M28D16,28,16,246,3,3,3,3,0,0,0.0,0.0,True,16,0,0.014929806896411523,-0.010113869609656323,0.01315193564419348,-0.023265805253849803,-0.1524043365163193,0.5677966101694916,0.0,0.5877192982456141,118,0.03389830508474576
M28D16,28,16,247,3,1,3,1,-2,2,480.0,-480.0,False,6,0,0.017998412962609,0.014760572998222532,0.012579495731612211,0.0021810772666103206,-0.1452626607681263,0.2966101694915254,0.2882882882882883,0.42857142857142855,118,0.940677966101695
M28D16,28,16,247,3,2,3,2,-1,1,240.0,-240.0,False,16,0,0.026109110392242164,0.021704415460033766,0.02731664496058228,-0.005612229500548516,0.04277864283698064,0.6440677966101694,0.6576576576576577,0.42857142857142855,118,0.940677966101695
M28D16,28,16,247,3,3,3,3,0,0,0.0,0.0,True,16,0,0.024004202119447936,0.019434958145571724,0.02594074056729001,-0.006505782421718287,-0.0982701131395868,0.3728813559322034,0.36936936936936937,0.42857142857142855,118,0.940677966101695
M28D16,28,16,249,3,1,3,1,-2,2,480.0,-480.0,False,6,0,0.015506346564208472,0.011620116615681075,0.013017665687097946,-0.0013975490714168703,0.5254728459504248,0.7966101694915254,0.9746835443037974,0.4358974358974359,118,0.6694915254237288
M28D16,28,16,249,3,2,3,2,-1,1,240.0,-240.0,False,16,0,0.020169184596392154,0.015813616774947303,0.01782391899228397,-0.002010302217336668,0.5254728459504248,0.7966101694915254,0.9746835443037974,0.4358974358974359,118,0.6694915254237288
M28D16,28,16,249,3,3,3,3,0,0,0.0,0.0,True,16,0,0.023603928003519403,0.01886988014253055,0.020899992544705315,-0.0020301124021747663,0.004219409282700422,0.559322033898305,0.6708860759493671,0.3333333333333333,118,0.6694915254237288
M28D16,28,16,250,3,1,3,1,-2,2,480.0,-480.0,False,6,0,0.005923575642360124,0.0022260926287472893,-0.007913149248453877,0.010139241877201166,0.4098471261855954,0.652542372881356,0.5681818181818182,0.9,118,0.7457627118644068
M28D16,28,16,250,3,2,3,2,-1,1,240.0,-240.0,False,16,0,0.02296758303346479,0.016717031294717577,0.005344276005088466,0.01137275528962911,0.31644819340170205,0.7542372881355932,0.8636363636363636,0.43333333333333335,118,0.7457627118644068
M28D16,28,16,250,3,3,3,3,0,0,0.0,0.0,True,16,0,0.03029073774604719,0.024825343510357478,0.008041776975687642,0.016783566534669836,0.5069629220823186,0.8220338983050848,0.9090909090909091,0.5666666666666667,118,0.7457627118644068
M28D16,28,16,251,3,1,3,1,-2,2,480.0,-480.0,False,6,0,0.09265918308902069,0.08496200917316976,0.09503462781904204,-0.010072618645872278,0.4847023738445217,0.7457627118644068,0.7611940298507462,0.7254901960784313,118,0.5677966101694916
M28D16,28,16,251,3,2,3,2,-1,1,240.0,-240.0,False,16,0,0.12251247942335601,0.11580898084632851,0.1206077616155461,-0.004798780769217581,-0.1987110084762287,0.3898305084745763,0.31343283582089554,0.49019607843137253,118,0.5677966101694916
M28D16,28,16,251,3,3,3,3,0,0,0.0,0.0,True,16,0,0.04436796305025161,0.040804845645316945,0.0370141840591649,0.0037906615861520443,0.10179478490518229,0.5169491525423728,0.3283582089552239,0.7647058823529411,118,0.5677966101694916
M28D16,28,16,252,3,1,3,1,-2,2,480.0,-480.0,False,6,0,0.022726260144134182,0.015150045428702352,0.021560955560450235,-0.006410910131747882,0.4407977361446515,0.7542372881355932,0.9473684210526315,0.40476190476190477,118,0.6440677966101694
M28D16,28,16,252,3,2,3,2,-1,1,240.0,-240.0,False,16,0,0.0331150035070716,0.018840553620893652,0.035349819965573515,-0.016509266344679863,0.4070734212739099,0.7372881355932204,0.9736842105263158,0.30952380952380953,118,0.6440677966101694
M28D16,28,16,252,3,3,3,3,0,0,0.0,0.0,True,16,0,0.03146431640689743,0.02113706759255307,0.029408188385449896,-0.008271120792896824,0.5212020916432338,0.788135593220339,0.9210526315789473,0.5476190476190477,118,0.6440677966101694
M28D16,28,16,253,3,1,3,1,-2,2,480.0,-480.0,False,6,0,0.004109543447233077,0.0011530628424614164,0.002378380372095701,-0.0012253175296342844,0.10200802385847692,0.6610169491525424,0.7263157894736842,0.391304347826087,118,0.8050847457627118
M28D16,28,16,253,3,2,3,2,-1,1,240.0,-240.0,False,16,0,0.012242406867707967,0.010562773125555758,0.006421610030701075,0.004141163094854683,0.4682700900226961,0.847457627118644,0.9368421052631579,0.4782608695652174,118,0.8050847457627118
M28D16,28,16,253,3,3,3,3,0,0,0.0,0.0,True,16,0,0.015826880854106294,0.013562550717515776,0.014071017668553787,-0.0005084669510380113,0.24393592677345538,0.7627118644067796,0.8526315789473684,0.391304347826087,118,0.8050847457627118
M28D16,28,16,255,3,1,3,1,-2,2,480.0,-480.0,False,6,0,0.01723748064020919,0.016246880455029977,0.01698165340872415,-0.0007347729536941738,0.1828512523998768,0.4915254237288136,0.2328767123287671,0.9111111111111111,118,0.6186440677966102
M28D16,28,16,255,3,2,3,2,-1,1,240.0,-240.0,False,16,0,0.017951193467183747,0.019688729243005132,0.013413141861748246,0.006275587381256886,-0.032588440201934694,0.5423728813559322,0.726027397260274,0.24444444444444444,118,0.6186440677966102
M28D16,28,16,255,3,3,3,3,0,0,0.0,0.0,True,16,0,0.010702549670727913,0.009676813298162279,0.009218562183258228,0.00045825111490405135,0.04737644152303298,0.5169491525423728,0.4931506849315068,0.5555555555555556,118,0.6186440677966102
M28D16,28,16,257,3,1,3,1,-2,2,480.0,-480.0,False,6,0,0.008584378905750634,0.004290414344744642,0.0046497291748612835,-0.00035931483011664156,0.15536274238782308,0.3813559322033898,0.9285714285714286,0.2111111111111111,118,0.23728813559322035
M28D16,28,16,257,3,2,3,2,-1,1,240.0,-240.0,False,16,0,0.016535185634325933,0.010724857870213711,0.012086557703729572,-0.0013616998335158614,-0.03158177626963533,0.3983050847457627,0.6428571428571429,0.32222222222222224,118,0.23728813559322035
M28D16,28,16,257,3,3,3,3,0,0,0.0,0.0,True,16,0,0.021071006056359576,0.014708358388456633,0.01675910628747279,-0.0020507478990161587,0.2965176306967423,0.4576271186440678,1.0,0.28888888888888886,118,0.23728813559322035
M28D16,28,16,258,3,1,3,1,-2,2,480.0,-480.0,False,6,0,0.007737817805251979,0.008838920717004872,-0.02580431408789985,0.03464323480490472,0.6184091740442214,0.8813559322033898,0.8691588785046729,1.0,118,0.9067796610169492
M28D16,28,16,258,3,2,3,2,-1,1,240.0,-240.0,False,16,0,0.012367864352003443,0.015826318534993056,-0.04121911781556098,0.057045436350554035,0.6155093776056207,0.9152542372881356,0.9252336448598131,0.8181818181818182,118,0.9067796610169492
M28D16,28,16,258,3,3,3,3,0,0,0.0,0.0,True,16,0,0.020426815977331137,0.024409178689536848,-0.04121779876571452,0.06562697745525137,0.7832187519662775,0.9661016949152542,1.0,0.6363636363636364,118,0.9067796610169492
M28D16,28,16,259,3,1,3,1,-2,2,480.0,-480.0,False,6,0,0.010282585371337583,-0.00010401339344445759,0.00857158001143321,-0.008675593404877668,-0.5765127361762546,0.11016949152542373,0.16666666666666666,0.10377358490566038,118,0.1016949152542373
M28D16,28,16,259,3,2,3,2,-1,1,240.0,-240.0,False,16,0,0.020280983274918417,0.004852566635524025,0.018483970784892945,-0.01363140414936892,-0.4842031726869763,0.16101694915254236,0.16666666666666666,0.16037735849056603,118,0.1016949152542373
M28D16,28,16,259,3,3,3,3,0,0,0.0,0.0,True,16,0,0.0241722912601278,0.0004739134698196201,0.022324762544065013,-0.021850849074245393,-0.19868493693823105,0.2457627118644068,0.5,0.2169811320754717,118,0.1016949152542373
M28D16,28,16,262,3,1,3,1,-2,2,480.0,-480.0,False,6,0,0.013584725264335396,0.01063733098796149,0.00923505021306048,0.0014022807749010102,0.014272447696444118,0.5,0.8275862068965517,0.18333333333333332,118,0.4915254237288136
M28D16,28,16,262,3,2,3,2,-1,1,240.0,-240.0,False,16,0,0.024203233679714276,0.02025014996127361,0.019168961555047326,0.0010811884062262855,0.21027534269718082,0.5677966101694916,0.9310344827586207,0.21666666666666667,118,0.4915254237288136
M28D16,28,16,262,3,3,3,3,0,0,0.0,0.0,True,16,0,0.025819927380617735,0.022610711240938275,0.020648979445533122,0.0019617317954051527,0.24690273583126002,0.5508474576271186,1.0,0.11666666666666667,118,0.4915254237288136
M28D16,28,16,264,3,1,3,1,-2,2,480.0,-480.0,False,6,0,0.005321298035457245,0.0023243531414831597,0.006731251570631258,-0.004406898429148098,0.2772332567447899,0.5423728813559322,0.4117647058823529,0.8787878787878788,118,0.7203389830508474
M28D16,28,16,264,3,2,3,2,-1,1,240.0,-240.0,False,16,0,0.018659981671267745,0.01583851746150411,0.016090524350716895,-0.0002520068892127858,0.44336485066262765,0.7966101694915254,0.9529411764705882,0.3939393939393939,118,0.7203389830508474
M28D16,28,16,264,3,3,3,3,0,0,0.0,0.0,True,16,0,0.02311411500466769,0.020447654978002827,0.01794473654012707,0.0025029184378757563,0.17163411047602514,0.6271186440677966,0.6705882352941176,0.5151515151515151,118,0.7203389830508474
M28D16,28,16,265,3,1,3,1,-2,2,480.0,-480.0,False,6,0,0.07999804199816422,0.05680947821839255,0.04810979341059318,0.008699684807799368,0.16574838603294897,0.5847457627118644,0.9375,0.16666666666666666,118,0.5423728813559322
M28D16,28,16,265,3,2,3,2,-1,1,240.0,-240.0,False,16,0,0.1387910534385443,0.1028177850972587,0.09229127573755513,0.010526509359703562,0.18465350109858578,0.5847457627118644,0.96875,0.12962962962962962,118,0.5423728813559322
M28D16,28,16,265,3,3,3,3,0,0,0.0,0.0,True,16,0,0.11878858991901989,0.08414247692656351,0.07719406992814659,0.006948406998416923,0.10064684747951962,0.5508474576271186,1.0,0.018518518518518517,118,0.5423728813559322
M28D16,28,16,266,3,1,3,1,-2,2,480.0,-480.0,False,6,0,0.01887498254723824,0.01253710986766332,0.017241018876751002,-0.004703909009087681,0.1052236772501197,0.6949152542372882,0.8620689655172413,0.22580645161290322,118,0.7372881355932204
M28D16,28,16,266,3,2,3,2,-1,1,240.0,-240.0,False,16,0,0.041465141464050524,0.03339685067578424,0.03515411935503965,-0.0017572686792554082,0.44062130217438816,0.8050847457627118,0.9885057471264368,0.2903225806451613,118,0.7372881355932204
M28D16,28,16,266,3,3,3,3,0,0,0.0,0.0,True,16,0,0.031575724930440405,0.02283720589572913,0.02965221830204179,-0.006815012406312659,0.2722156150653837,0.7627118644067796,0.9540229885057471,0.22580645161290322,118,0.7372881355932204
M28D16,28,16,268,3,1,3,1,-2,2,480.0,-480.0,False,6,0,0.006215405564336862,0.002188722853456948,-0.007320732637132732,0.00950945549058968,0.6234202141768153,0.8305084745762712,0.8064516129032258,0.92,118,0.788135593220339
M28D16,28,16,268,3,2,3,2,-1,1,240.0,-240.0,False,16,0,0.01906816756334966,0.01370793551067273,0.0038957891835124103,0.00981214632716032,0.6168065477916287,0.847457627118644,0.8494623655913979,0.84,118,0.788135593220339
M28D16,28,16,268,3,3,3,3,0,0,0.0,0.0,True,16,0,0.01635985332830442,0.011915318870012848,-0.0019308491514999915,0.013846168021512839,0.32928695111077766,0.7033898305084746,0.7096774193548387,0.68,118,0.788135593220339
M28D16,28,16,269,3,1,3,1,-2,2,480.0,-480.0,False,6,0,0.022035720943227966,0.01522406431852985,0.014807015771757914,0.0004170485467719365,0.48133924220647145,0.6949152542372882,1.0,0.3684210526315789,118,0.5169491525423728
M28D16,28,16,269,3,2,3,2,-1,1,240.0,-240.0,False,16,0,0.04372029003462445,0.035232441218646104,0.034527211624675314,0.0007052295939707909,0.2972593305665688,0.5932203389830508,1.0,0.15789473684210525,118,0.5169491525423728
M28D16,28,16,269,3,3,3,3,0,0,0.0,0.0,True,16,0,0.04021016115506855,0.031125969909357454,0.033146358622423544,-0.0020203887130660902,0.2178788640135114,0.6101694915254238,0.6721311475409836,0.543859649122807,118,0.5169491525423728
M28D16,28,16,271,3,1,3,1,-2,2,480.0,-480.0,False,6,0,0.010262764872864904,-0.0006996977139588356,0.0031006604284804506,-0.0038003581424392863,-0.050736060572414136,0.5423728813559322,0.34782608695652173,0.5894736842105263,118,0.19491525423728814
M28D16,28,16,271,3,2,3,2,-1,1,240.0,-240.0,False,16,0,0.040081056517554,0.023315797314358733,0.03023078111230637,-0.006914983797947638,0.01337930009367148,0.3389830508474576,0.782608695652174,0.23157894736842105,118,0.19491525423728814
M28D16,28,16,271,3,3,3,3,0,0,0.0,0.0,True,16,0,0.038889611291514026,0.021746319404468473,0.028501286442936258,-0.006754967038467785,0.34826868845879055,0.7542372881355932,0.6086956521739131,0.7894736842105263,118,0.19491525423728814
M28D16,28,16,272,3,1,3,1,-2,2,480.0,-480.0,False,6,0,0.15698486512951382,0.13460499354947475,,,,0.8728813559322034,0.8728813559322034,,118,1.0
M28D16,28,16,272,3,2,3,2,-1,1,240.0,-240.0,False,16,0,0.1913889875081825,0.17355228238481735,,,,0.923728813559322,0.923728813559322,,118,1.0
M28D16,28,16,272,3,3,3,3,0,0,0.0,0.0,True,16,0,0.18432133243714266,0.1607343853905937,,,,0.9576271186440678,0.9576271186440678,,118,1.0
M28D16,28,16,273,3,1,3,1,-2,2,480.0,-480.0,False,6,0,0.006607981106992044,-0.01427305605498641,-0.009190656384639118,-0.005082399670347293,0.1948776441299272,0.3305084745762712,1.0,0.22549019607843138,118,0.13559322033898305
M28D16,28,16,273,3,2,3,2,-1,1,240.0,-240.0,False,16,0,0.03342439389114563,0.007477668932751591,0.006133659355482823,0.0013440095772687677,0.1624888927404775,0.2796610169491525,1.0,0.16666666666666666,118,0.13559322033898305
M28D16,28,16,273,3,3,3,3,0,0,0.0,0.0,True,16,0,0.037616911149780476,0.006751623434142817,0.00909527221547135,-0.0023436487813285334,0.1138067211492238,0.211864406779661,1.0,0.08823529411764706,118,0.13559322033898305
M28D16,28,16,274,3,1,3,1,-2,2,480.0,-480.0,False,6,0,0.008482461979596189,0.010396209136689483,0.004344734891263191,0.0060514742454262915,0.4477357364781442,0.7542372881355932,1.0,0.275,118,0.6610169491525424
M28D16,28,16,274,3,2,3,2,-1,1,240.0,-240.0,False,16,0,0.007500714328821201,0.008642113832754705,0.004790741063698367,0.003851372769056338,0.4913538149119954,0.7711864406779662,1.0,0.325,118,0.6610169491525424
M28D16,28,16,274,3,3,3,3,0,0,0.0,0.0,True,16,0,0.015148564628876638,0.017159708928308204,0.011138137869821318,0.006021571058486885,0.35067502473511425,0.7203389830508474,1.0,0.175,118,0.6610169491525424
M28D16,28,16,275,3,1,3,1,-2,2,480.0,-480.0,False,6,0,0.02693502671196596,0.025375828579317528,0.015966824434224147,0.00940900414509338,0.31264751551690295,0.5338983050847458,0.9375,0.38372093023255816,118,0.2711864406779661
M28D16,28,16,275,3,2,3,2,-1,1,240.0,-240.0,False,16,0,0.04168945356521808,0.03891601302651437,0.029031033430196085,0.009884979596318288,0.18414789550900948,0.4152542372881356,0.9375,0.22093023255813954,118,0.2711864406779661
M28D16,28,16,275,3,3,3,3,0,0,0.0,0.0,True,16,0,0.02301320060311123,0.014198210956307356,0.013829280446092218,0.00036893051021513745,0.08078307836862836,0.6186440677966102,0.375,0.7093023255813954,118,0.2711864406779661
M28D16,28,16,276,3,1,3,1,-2,2,480.0,-480.0,False,6,0,0.009967769458660247,0.002451598864063431,-0.00031344423678336675,0.002765043100846798,0.39258357555975665,0.576271186440678,1.0,0.3333333333333333,118,0.3644067796610169
M28D16,28,16,276,3,2,3,2,-1,1,240.0,-240.0,False,16,0,0.02564949322975494,0.01539644916695082,0.011775984763912173,0.003620464403038648,0.26642846504104434,0.4745762711864407,1.0,0.17333333333333334,118,0.3644067796610169
M28D16,28,16,276,3,3,3,3,0,0,0.0,0.0,True,16,0,0.027085765348395897,0.01393118016408923,0.015933461823753436,-0.002002281659664207,-0.0051482719108243745,0.4745762711864407,0.5813953488372093,0.41333333333333333,118,0.3644067796610169
M28D16,28,16,277,3,1,3,1,-2,2,480.0,-480.0,False,6,0,0.01599863124374733,0.005018370602995259,-0.0011000605212352355,0.0061184311242304945,0.2386050188763074,0.6101694915254238,0.47540983606557374,0.7543859649122807,118,0.5169491525423728
