mouse,day,target_cluster_id,target_shank_id,cov_shank_id,n_ngs_cells,covariate_type,pR2_cv,mean_dist_to_ngs_um,cell_type,target_cell_type
20,16,322,3,,,pos,0.0040770847614983,,NG,NG
20,16,322,3,0.0,28.0,pos+ngs_shank,0.015127262977185,601.7415432136929,NG,NG
20,16,322,3,1.0,36.0,pos+ngs_shank,0.0147219477177801,404.6609699032565,NG,NG
20,16,322,3,2.0,46.0,pos+ngs_shank,0.0150472393664092,250.85143484747957,NG,NG
20,16,322,3,3.0,54.0,pos+ngs_shank,0.0167815272983626,159.7222222222222,NG,NG
20,16,324,3,,,pos,0.0071989620930139,,NG,NG
20,16,324,3,0.0,28.0,pos+ngs_shank,0.0161551715516978,586.7254125630569,NG,NG
20,16,324,3,1.0,36.0,pos+ngs_shank,0.0170334006607974,391.714323041482,NG,NG
20,16,324,3,2.0,46.0,pos+ngs_shank,0.0169591545893807,253.670707289074,NG,NG
20,16,324,3,3.0,54.0,pos+ngs_shank,0.0188302196762331,163.61111111111111,NG,NG
20,16,325,3,,,pos,0.0003961271847035,,NG,NG
20,16,325,3,0.0,28.0,pos+ngs_shank,0.0098833440455181,572.8843799643612,NG,NG
20,16,325,3,1.0,36.0,pos+ngs_shank,0.0092652168953929,380.551567580557,NG,NG
20,16,325,3,2.0,46.0,pos+ngs_shank,0.0093231705251398,258.80061952932346,NG,NG
20,16,325,3,3.0,54.0,pos+ngs_shank,0.0120104169967017,169.16666666666683,NG,NG
20,16,326,3,,,pos,-0.0001658166699793,,NG,NG
20,16,326,3,0.0,28.0,pos+ngs_shank,0.0210812265661847,572.8843799643612,NG,NG
20,16,326,3,1.0,36.0,pos+ngs_shank,0.0149287541163556,380.551567580557,NG,NG
20,16,326,3,2.0,46.0,pos+ngs_shank,0.0237774106403015,258.80061952932346,NG,NG
20,16,326,3,3.0,54.0,pos+ngs_shank,0.0217633195469515,169.16666666666683,NG,NG
20,16,327,3,,,pos,0.0194262734021384,,NG,NG
20,16,327,3,0.0,28.0,pos+ngs_shank,0.0327182155939192,579.652785314612,NG,NG
20,16,327,3,1.0,36.0,pos+ngs_shank,0.0370540666118037,385.9007848069712,NG,NG
20,16,327,3,2.0,46.0,pos+ngs_shank,0.0272767888882261,255.96005680365693,NG,NG
20,16,327,3,3.0,54.0,pos+ngs_shank,0.0381452620441534,166.11111111111106,NG,NG
20,16,335,3,,,pos,-0.0036887322002562,,NG,NG
20,16,335,3,0.0,28.0,pos+ngs_shank,0.0086751040026065,566.4306482808091,NG,NG
20,16,335,3,1.0,36.0,pos+ngs_shank,0.0045965873291835,375.68434096372954,NG,NG
20,16,335,3,2.0,46.0,pos+ngs_shank,0.0100628433884875,262.16292038352805,NG,NG
20,16,335,3,3.0,54.0,pos+ngs_shank,0.0152419772106763,173.33333333333334,NG,NG
20,16,343,2,,,pos,0.002378890203615,,NG,NG
20,16,343,2,0.0,28.0,pos+ngs_shank,0.0183642762874413,376.65289843831073,NG,NG
20,16,343,2,1.0,36.0,pos+ngs_shank,0.0159921924533275,230.1261329171264,NG,NG
20,16,343,2,2.0,45.0,pos+ngs_shank,0.0195347737667118,292.9999999999992,NG,NG
20,16,343,2,3.0,55.0,pos+ngs_shank,0.0161068699378614,313.0433074962897,NG,NG
20,16,344,2,,,pos,0.0083284346642107,,NG,NG
20,16,344,2,0.0,28.0,pos+ngs_shank,0.016099794585951,371.3777935777986,NG,NG
20,16,344,2,1.0,36.0,pos+ngs_shank,0.0162151973366634,241.00823654410755,NG,NG
20,16,344,2,2.0,45.0,pos+ngs_shank,0.0174642769991026,316.99999999999994,NG,NG
20,16,344,2,3.0,55.0,pos+ngs_shank,0.0133317472804083,343.1401114471069,NG,NG
20,16,347,2,,,pos,0.0022016763514524,,NG,NG
20,16,347,2,0.0,28.0,pos+ngs_shank,0.0132742031007425,370.7550431660116,NG,NG
20,16,347,2,1.0,36.0,pos+ngs_shank,0.0147089897958584,252.10574641844173,NG,NG
20,16,347,2,2.0,45.0,pos+ngs_shank,0.0168558250528939,334.3333333333334,NG,NG
20,16,347,2,3.0,55.0,pos+ngs_shank,0.0145856396940934,364.8950436087338,NG,NG
20,16,350,2,,,pos,-0.0043544864995396,,NG,NG
20,16,350,2,0.0,28.0,pos+ngs_shank,0.0019946458819037,372.4685576630629,NG,NG
20,16,350,2,1.0,36.0,pos+ngs_shank,0.0033000282781767,266.01748408585604,NG,NG
20,16,350,2,2.0,45.0,pos+ngs_shank,0.0098052648121045,353.00000000000006,NG,NG
20,16,350,2,3.0,55.0,pos+ngs_shank,0.0109190779099849,387.87189389087615,NG,NG
20,16,352,2,,,pos,0.0006475978106471,,NG,NG
20,16,352,2,0.0,28.0,pos+ngs_shank,0.0138815786539592,374.19519132865935,NG,NG
20,16,352,2,1.0,36.0,pos+ngs_shank,0.0126733914515023,273.94457923252025,NG,NG
20,16,352,2,2.0,45.0,pos+ngs_shank,0.0143747868157054,363.0000000000001,NG,NG
20,16,352,2,3.0,55.0,pos+ngs_shank,0.0114293247562263,399.7888781279618,NG,NG
20,16,355,2,,,pos,0.0054412071766337,,NG,NG
20,16,355,2,0.0,28.0,pos+ngs_shank,0.0208720184847143,379.3553498222463,NG,NG
20,16,355,2,1.0,36.0,pos+ngs_shank,0.0197535783295035,291.55342060703254,NG,NG
20,16,355,2,2.0,45.0,pos+ngs_shank,0.0230168532366785,384.3333333333333,NG,NG
20,16,355,2,3.0,55.0,pos+ngs_shank,0.0209847711504945,424.4173974692685,NG,NG
20,16,356,2,,,pos,-0.000433486692746,,NG,NG
20,16,356,2,0.0,28.0,pos+ngs_shank,0.0043814084645907,382.7691967712345,NG,NG
20,16,356,2,1.0,36.0,pos+ngs_shank,0.0036497547349641,301.1556460742772,NG,NG
20,16,356,2,2.0,45.0,pos+ngs_shank,0.0057085004892641,396.33333333333314,NG,NG
20,16,356,2,3.0,55.0,pos+ngs_shank,0.0034570337157154,437.10014114777863,NG,NG
20,16,357,2,,,pos,0.0009267564170051,,NG,NG
20,16,357,2,0.0,28.0,pos+ngs_shank,0.0046240760942006,379.3553498222463,NG,NG
20,16,357,2,1.0,36.0,pos+ngs_shank,0.0063256117143795,291.55342060703254,NG,NG
20,16,357,2,2.0,45.0,pos+ngs_shank,0.0085987200860591,384.3333333333333,NG,NG
20,16,357,2,3.0,55.0,pos+ngs_shank,0.0068352125975004,424.4173974692685,NG,NG
20,16,358,2,,,pos,0.0053795280001811,,NG,NG
20,16,358,2,0.0,28.0,pos+ngs_shank,0.0097791966368813,391.2008102442415,NG,NG
20,16,358,2,1.0,36.0,pos+ngs_shank,0.0089747301772652,321.75357658863146,NG,NG
20,16,358,2,2.0,45.0,pos+ngs_shank,0.013300887247419,422.3333333333333,NG,NG
20,16,358,2,3.0,55.0,pos+ngs_shank,0.0155277737340402,463.1192161805418,NG,NG
20,16,359,2,,,pos,0.004869868661261,,NG,NG
20,16,359,2,0.0,28.0,pos+ngs_shank,0.0170154304623688,391.2008102442415,NG,NG
20,16,359,2,1.0,36.0,pos+ngs_shank,0.0168603766801352,321.75357658863146,NG,NG
20,16,359,2,2.0,45.0,pos+ngs_shank,0.0188750871565977,422.3333333333333,NG,NG
20,16,359,2,3.0,55.0,pos+ngs_shank,0.0164789510895533,463.1192161805418,NG,NG
20,16,361,2,,,pos,0.0028815561106169,,NG,NG
20,16,361,2,0.0,28.0,pos+ngs_shank,0.0069813725655486,391.2008102442415,NG,NG
20,16,361,2,1.0,36.0,pos+ngs_shank,0.0062283090458015,321.75357658863146,NG,NG
20,16,361,2,2.0,45.0,pos+ngs_shank,0.0083116871780179,422.3333333333333,NG,NG
20,16,361,2,3.0,55.0,pos+ngs_shank,0.0092708641090971,463.1192161805418,NG,NG
20,16,362,2,,,pos,0.0004811866073895,,NG,NG
20,16,362,2,0.0,28.0,pos+ngs_shank,0.0171804451123331,386.7225003633627,NG,NG
20,16,362,2,1.0,36.0,pos+ngs_shank,0.0140213144980066,311.23575320785784,NG,NG
20,16,362,2,2.0,45.0,pos+ngs_shank,0.0193586352336327,409.0,NG,NG
20,16,362,2,3.0,55.0,pos+ngs_shank,0.0194388154282505,450.0067590444944,NG,NG
20,16,364,3,,,pos,0.0017688618915457,,NG,NG
20,16,364,3,0.0,28.0,pos+ngs_shank,0.0067005664072963,560.3019808349308,NG,NG
20,16,364,3,1.0,36.0,pos+ngs_shank,0.006968958408683,371.3159479187772,NG,NG
20,16,364,3,2.0,46.0,pos+ngs_shank,0.0082562807148112,266.01518527624785,NG,NG
20,16,364,3,3.0,54.0,pos+ngs_shank,0.0089693628548573,178.05555555555551,NG,NG
20,16,365,3,,,pos,-0.0006727428331371,,NG,NG
20,16,365,3,0.0,28.0,pos+ngs_shank,0.0044674750714995,560.3019808349308,NG,NG
20,16,365,3,1.0,36.0,pos+ngs_shank,0.00209890528502,371.3159479187772,NG,NG
20,16,365,3,2.0,46.0,pos+ngs_shank,0.0069870905183885,266.01518527624785,NG,NG
20,16,365,3,3.0,54.0,pos+ngs_shank,0.0043405219166692,178.05555555555551,NG,NG
20,16,368,3,,,pos,0.0095595963923158,,NG,NG
20,16,368,3,0.0,28.0,pos+ngs_shank,0.0156082300256261,549.0607362755618,NG,NG
20,16,368,3,1.0,36.0,pos+ngs_shank,0.0148081777292444,364.1374917355156,NG,NG
20,16,368,3,2.0,46.0,pos+ngs_shank,0.016687841179752,275.0560223939449,NG,NG
20,16,368,3,3.0,54.0,pos+ngs_shank,0.0148516562404057,190.27777777777817,NG,NG
20,16,369,3,,,pos,0.0038537540404455,,NG,NG
20,16,369,3,0.0,28.0,pos+ngs_shank,0.0133258586131368,554.5086478854156,NG,NG
20,16,369,3,1.0,36.0,pos+ngs_shank,0.012542381383175,367.46216842372183,NG,NG
20,16,369,3,2.0,46.0,pos+ngs_shank,0.016011135381161,270.32409554445775,NG,NG
20,16,369,3,3.0,54.0,pos+ngs_shank,0.0120004976611453,183.88888888888872,NG,NG
20,16,370,3,,,pos,0.0004935204798663,,NG,NG
20,16,370,3,0.0,28.0,pos+ngs_shank,0.0090059352260347,549.0607362755618,NG,NG
20,16,370,3,1.0,36.0,pos+ngs_shank,0.0079480227944006,364.1374917355156,NG,NG
20,16,370,3,2.0,46.0,pos+ngs_shank,0.0128074491977473,275.0560223939449,NG,NG
20,16,370,3,3.0,54.0,pos+ngs_shank,0.0077659123588888,190.27777777777817,NG,NG
20,16,374,3,,,pos,0.0010655609152359,,NG,NG
20,16,374,3,0.0,28.0,pos+ngs_shank,0.0041609877755497,539.2402054099618,NG,NG
20,16,374,3,1.0,36.0,pos+ngs_shank,0.0034708162530857,359.12569963021855,NG,NG
20,16,374,3,2.0,46.0,pos+ngs_shank,0.0072794929038773,285.66186316173224,NG,NG
20,16,374,3,3.0,54.0,pos+ngs_shank,0.0047748699952213,205.27777777777771,NG,NG
20,16,375,3,,,pos,0.0015323257278234,,NG,NG
20,16,375,3,0.0,28.0,pos+ngs_shank,0.0068955820369817,530.9148243819395,NG,NG
20,16,375,3,1.0,36.0,pos+ngs_shank,0.0059663006709372,356.3631992444229,NG,NG
20,16,375,3,2.0,46.0,pos+ngs_shank,0.0094026091684835,297.61255378791157,NG,NG
20,16,375,3,3.0,54.0,pos+ngs_shank,0.0069694100011192,221.38888888888908,NG,NG
20,16,376,3,,,pos,0.0129586247533172,,NG,NG
20,16,376,3,0.0,28.0,pos+ngs_shank,0.0150804515224328,530.9148243819395,NG,NG
20,16,376,3,1.0,36.0,pos+ngs_shank,0.0146476903270585,356.3631992444229,NG,NG
20,16,376,3,2.0,46.0,pos+ngs_shank,0.0186227885930364,297.61255378791157,NG,NG
20,16,376,3,3.0,54.0,pos+ngs_shank,0.0215615876115373,221.38888888888908,NG,NG
20,16,377,3,,,pos,-0.0021049949681282,,NG,NG
20,16,377,3,0.0,28.0,pos+ngs_shank,0.0118420263502715,530.9148243819395,NG,NG
20,16,377,3,1.0,36.0,pos+ngs_shank,0.0124881386569094,356.3631992444229,NG,NG
20,16,377,3,2.0,46.0,pos+ngs_shank,0.0422634287572905,297.61255378791157,NG,NG
20,16,377,3,3.0,54.0,pos+ngs_shank,0.0223573531461822,221.38888888888908,NG,NG
20,16,378,3,,,pos,0.000223244137307,,NG,NG
20,16,378,3,0.0,28.0,pos+ngs_shank,0.0523550384145217,524.1516279848399,NG,NG
20,16,378,3,1.0,36.0,pos+ngs_shank,0.0502786723245931,355.9010644782057,NG,NG
20,16,378,3,2.0,46.0,pos+ngs_shank,0.0537957807934997,310.7612737882891,NG,NG
20,16,378,3,3.0,54.0,pos+ngs_shank,0.032355451542428,240.8333333333332,NG,NG
20,16,379,3,,,pos,-0.0006180219968381,,NG,NG
20,16,379,3,0.0,28.0,pos+ngs_shank,-0.0003610191732138,524.1516279848399,NG,NG
20,16,379,3,1.0,36.0,pos+ngs_shank,-0.0005961641155369,355.9010644782057,NG,NG
20,16,379,3,2.0,46.0,pos+ngs_shank,0.0006942163046675,310.7612737882891,NG,NG
20,16,379,3,3.0,54.0,pos+ngs_shank,0.0006823259788509,240.8333333333332,NG,NG
20,16,381,3,,,pos,0.0040624100378712,,NG,NG
20,16,381,3,0.0,28.0,pos+ngs_shank,0.0053700754028644,524.1516279848399,NG,NG
20,16,381,3,1.0,36.0,pos+ngs_shank,0.0138158506383438,355.9010644782057,NG,NG
20,16,381,3,2.0,46.0,pos+ngs_shank,0.0078276083423415,310.7612737882891,NG,NG
20,16,381,3,3.0,54.0,pos+ngs_shank,0.0074358578489789,240.8333333333332,NG,NG
20,16,387,3,,,pos,0.0121697359272569,,NG,NG
20,16,387,3,0.0,28.0,pos+ngs_shank,0.0175567077235596,515.5294581535186,NG,NG
20,16,387,3,1.0,36.0,pos+ngs_shank,0.0160808344584184,361.910760564037,NG,NG
20,16,387,3,2.0,46.0,pos+ngs_shank,0.0194949701687038,340.462692325797,NG,NG
20,16,387,3,3.0,54.0,pos+ngs_shank,0.0178622417634724,286.3888888888884,NG,NG
20,16,394,3,,,pos,-0.0036702912648728,,NG,NG
20,16,394,3,0.0,28.0,pos+ngs_shank,0.0025034137065585,513.6808260972036,NG,NG
20,16,394,3,1.0,36.0,pos+ngs_shank,0.0075896276565209,376.8835940602324,NG,NG
20,16,394,3,2.0,46.0,pos+ngs_shank,0.0112246111594775,374.969575490696,NG,NG
20,16,394,3,3.0,54.0,pos+ngs_shank,0.0102929027137288,334.1666666666661,NG,NG
20,16,397,3,,,pos,6.701677713312204e-05,,NG,NG
20,16,397,3,0.0,28.0,pos+ngs_shank,0.0033548980527233,514.2910748497133,NG,NG
20,16,397,3,1.0,36.0,pos+ngs_shank,0.0038062179300534,381.94849214227526,NG,NG
20,16,397,3,2.0,46.0,pos+ngs_shank,0.0046018543231981,384.4245472291696,NG,NG
20,16,397,3,3.0,54.0,pos+ngs_shank,0.0035145935424178,346.66666666666737,NG,NG
20,16,400,3,,,pos,0.0115592216442639,,NG,NG
20,16,400,3,0.0,28.0,pos+ngs_shank,0.0101006796660907,515.3291365418207,NG,NG
20,16,400,3,1.0,36.0,pos+ngs_shank,0.016579224798333,387.51312017185006,NG,NG
20,16,400,3,2.0,46.0,pos+ngs_shank,0.0149896425373877,394.2326930887472,NG,NG
20,16,400,3,3.0,54.0,pos+ngs_shank,0.0169360786954124,359.7222222222221,NG,NG
20,16,401,3,,,pos,0.0011159783267342,,NG,NG
20,16,401,3,0.0,28.0,pos+ngs_shank,0.0076897186581705,520.9824296446124,NG,NG
20,16,401,3,1.0,36.0,pos+ngs_shank,0.0058052069351552,407.0346810231676,NG,NG
20,16,401,3,2.0,46.0,pos+ngs_shank,0.0133031551882178,425.84132477092936,NG,NG
20,16,401,3,3.0,54.0,pos+ngs_shank,0.0208227616830654,400.5555555555558,NG,NG
20,16,403,3,,,pos,0.023740036454945,,NG,NG
20,16,403,3,0.0,28.0,pos+ngs_shank,0.048291273651615,523.6993225294007,NG,NG
20,16,403,3,1.0,36.0,pos+ngs_shank,0.0424259886943168,414.4236212438613,NG,NG
20,16,403,3,2.0,46.0,pos+ngs_shank,0.0482844701167293,437.107399695995,NG,NG
20,16,403,3,3.0,54.0,pos+ngs_shank,0.0430946769931519,415.27777777777766,NG,NG
20,16,404,3,,,pos,0.0051418865352574,,NG,NG
20,16,404,3,0.0,28.0,pos+ngs_shank,0.0081708355435136,520.9824296446124,NG,NG
20,16,404,3,1.0,36.0,pos+ngs_shank,0.0074174459819456,407.0346810231676,NG,NG
20,16,404,3,2.0,46.0,pos+ngs_shank,0.0080365025464437,425.84132477092936,NG,NG
20,16,404,3,3.0,54.0,pos+ngs_shank,0.0084717964472924,400.5555555555558,NG,NG
20,18,134,1,,,pos,0.0137035455848291,,GC,GC
20,18,134,1,0.0,2.0,pos+ngs_shank,0.0128290866174652,366.2709205879873,GC,GC
20,18,134,1,1.0,33.0,pos+ngs_shank,0.195251876951057,176.81818181818187,GC,GC
20,18,134,1,2.0,47.0,pos+ngs_shank,0.0488845661254206,281.16553050926456,GC,GC
20,18,134,1,3.0,23.0,pos+ngs_shank,0.0253160096755012,408.0622122510918,GC,GC
20,18,318,2,,,pos,0.0014696459740238,,GC,GC
20,18,318,2,0.0,2.0,pos+ngs_shank,0.0026885348952308,459.6716793253699,GC,GC
20,18,318,2,1.0,33.0,pos+ngs_shank,0.0196861533414012,263.1989564487086,GC,GC
20,18,318,2,2.0,47.0,pos+ngs_shank,0.0242302921234782,185.10638297872347,GC,GC
20,18,318,2,3.0,23.0,pos+ngs_shank,0.0075297286944235,262.5646958451811,GC,GC
20,18,334,2,,,pos,0.0011120073036194,,GC,GC
20,18,334,2,0.0,2.0,pos+ngs_shank,0.0029463446275279,436.30855310466103,GC,GC
20,18,334,2,1.0,33.0,pos+ngs_shank,0.0169316911482797,249.11509114532595,GC,GC
20,18,334,2,2.0,47.0,pos+ngs_shank,0.0235612938182356,173.2978723404254,GC,GC
20,18,334,2,3.0,23.0,pos+ngs_shank,0.0025399921166014,253.2245922665102,GC,GC
20,18,406,2,,,pos,0.0025953774709284,,GC,GC
20,18,406,2,0.0,2.0,pos+ngs_shank,0.0016689276938095,394.4810911951499,GC,GC
20,18,406,2,1.0,33.0,pos+ngs_shank,0.004019006178703,329.78101670184236,GC,GC
20,18,406,2,2.0,47.0,pos+ngs_shank,0.0085398870031152,295.8510638297873,GC,GC
20,18,406,2,3.0,23.0,pos+ngs_shank,0.0004618093617398,335.4182656155652,GC,GC
20,18,59,0,,,pos,-0.0038371347586324,,NG,NG
20,18,59,0,0.0,1.0,pos+ngs_shank,-0.0018807447591625,224.9999999999998,NG,NG
20,18,59,0,1.0,33.0,pos+ngs_shank,0.041292980730191,257.4563239589126,NG,NG
20,18,59,0,2.0,47.0,pos+ngs_shank,-0.0033358520452848,413.69856002260974,NG,NG
20,18,59,0,3.0,23.0,pos+ngs_shank,-0.0090026419191848,552.6594463462675,NG,NG
20,18,89,0,,,pos,-0.0161552025890165,,NG,NG
20,18,89,0,0.0,1.0,pos+ngs_shank,-0.0079971221775095,224.9999999999998,NG,NG
20,18,89,0,1.0,33.0,pos+ngs_shank,0.0469382660847952,345.52309467529034,NG,NG
20,18,89,0,2.0,47.0,pos+ngs_shank,0.002016895148804,492.9233114249196,NG,NG
20,18,89,0,3.0,23.0,pos+ngs_shank,-0.0099199417325565,609.3226977925004,NG,NG
20,18,114,1,,,pos,0.0027997796445562,,NG,NG
20,18,114,1,0.0,2.0,pos+ngs_shank,0.0045895978387593,452.9118473125601,NG,NG
20,18,114,1,1.0,32.0,pos+ngs_shank,0.044048966647581,260.6249999999999,NG,NG
20,18,114,1,2.0,47.0,pos+ngs_shank,0.010650723786587,324.36580150858555,NG,NG
20,18,114,1,3.0,23.0,pos+ngs_shank,0.0038856825950126,444.9135658974208,NG,NG
20,18,116,1,,,pos,0.0085078617119033,,NG,NG
20,18,116,1,0.0,2.0,pos+ngs_shank,0.0105403999887087,414.6003780519507,NG,NG
20,18,116,1,1.0,32.0,pos+ngs_shank,0.0883820524916876,218.9062499999997,NG,NG
20,18,116,1,2.0,47.0,pos+ngs_shank,0.0333339087866703,302.9040672339677,NG,NG
20,18,116,1,3.0,23.0,pos+ngs_shank,0.0122893192297169,426.7410825853191,NG,NG
20,18,117,1,,,pos,0.0015964244962013,,NG,NG
20,18,117,1,0.0,2.0,pos+ngs_shank,0.0156760307709189,427.2061719967927,NG,NG
20,18,117,1,1.0,32.0,pos+ngs_shank,0.1532276246203953,231.56249999999977,NG,NG
20,18,117,1,2.0,47.0,pos+ngs_shank,0.0648974630134363,309.57652252636603,NG,NG
20,18,117,1,3.0,23.0,pos+ngs_shank,0.0133420189249191,432.4144369634597,NG,NG
20,18,119,1,,,pos,0.0044874737632403,,NG,NG
20,18,119,1,0.0,2.0,pos+ngs_shank,0.0068343874837139,414.6003780519507,NG,NG
20,18,119,1,1.0,32.0,pos+ngs_shank,0.0889252320343258,218.9062499999997,NG,NG
20,18,119,1,2.0,47.0,pos+ngs_shank,0.0131327954457802,302.9040672339677,NG,NG
20,18,119,1,3.0,23.0,pos+ngs_shank,0.0059185087600626,426.7410825853191,NG,NG
20,18,120,1,,,pos,0.0025026465384447,,NG,NG
20,18,120,1,0.0,2.0,pos+ngs_shank,0.018027257662749,427.2061719967927,NG,NG
20,18,120,1,1.0,32.0,pos+ngs_shank,0.1010170448590031,231.56249999999977,NG,NG
20,18,120,1,2.0,47.0,pos+ngs_shank,0.0697695508647039,309.57652252636603,NG,NG
20,18,120,1,3.0,23.0,pos+ngs_shank,0.0133254288177286,432.4144369634597,NG,NG
20,18,126,1,,,pos,0.0048665548764783,,NG,NG
20,18,126,1,0.0,2.0,pos+ngs_shank,0.0012135347639979,414.6003780519507,NG,NG
20,18,126,1,1.0,32.0,pos+ngs_shank,0.0631777892582989,218.9062499999997,NG,NG
20,18,126,1,2.0,47.0,pos+ngs_shank,0.009831716182259,302.9040672339677,NG,NG
20,18,126,1,3.0,23.0,pos+ngs_shank,0.0013253138006792,426.7410825853191,NG,NG
20,18,129,1,,,pos,0.0052068955582569,,NG,NG
20,18,129,1,0.0,2.0,pos+ngs_shank,0.0157383894777514,402.18262693854376,NG,NG
20,18,129,1,1.0,32.0,pos+ngs_shank,0.1189624023428012,209.06250000000023,NG,NG
20,18,129,1,2.0,47.0,pos+ngs_shank,0.0620378842774027,296.72142518027516,NG,NG
20,18,129,1,3.0,23.0,pos+ngs_shank,0.0169019971954367,421.4622825096543,NG,NG
20,18,143,1,,,pos,0.0143008672439065,,NG,NG
20,18,143,1,0.0,2.0,pos+ngs_shank,0.0164661685464923,332.9263204643759,NG,NG
20,18,143,1,1.0,32.0,pos+ngs_shank,0.0556715849129601,155.6249999999999,NG,NG
20,18,143,1,2.0,47.0,pos+ngs_shank,0.0294952602803737,270.22453051430097,NG,NG
20,18,143,1,3.0,23.0,pos+ngs_shank,0.013366173566986,398.4389539271444,NG,NG
20,18,146,1,,,pos,0.0002611723574013,,NG,NG
20,18,146,1,0.0,2.0,pos+ngs_shank,0.0028001413674177,332.9263204643759,NG,NG
20,18,146,1,1.0,32.0,pos+ngs_shank,0.053517766882117,155.6249999999999,NG,NG
20,18,146,1,2.0,47.0,pos+ngs_shank,0.0152771329762735,270.22453051430097,NG,NG
20,18,146,1,3.0,23.0,pos+ngs_shank,0.0012952510540214,398.4389539271444,NG,NG
20,18,148,1,,,pos,0.0022409462981301,,NG,NG
20,18,148,1,0.0,2.0,pos+ngs_shank,0.0568595340897303,322.5305546866937,NG,NG
20,18,148,1,1.0,32.0,pos+ngs_shank,0.5739644035826644,149.53125000000003,NG,NG
20,18,148,1,2.0,47.0,pos+ngs_shank,0.1741060624931178,267.640984977946,NG,NG
20,18,148,1,3.0,23.0,pos+ngs_shank,0.0341641370046342,396.0927721843291,NG,NG
20,18,149,1,,,pos,0.0049065253050467,,NG,NG
20,18,149,1,0.0,2.0,pos+ngs_shank,0.0100132796520464,332.9263204643759,NG,NG
20,18,149,1,1.0,32.0,pos+ngs_shank,0.0902343401760955,155.6249999999999,NG,NG
20,18,149,1,2.0,47.0,pos+ngs_shank,0.0374785175362756,270.22453051430097,NG,NG
20,18,149,1,3.0,23.0,pos+ngs_shank,0.0112070862239863,398.4389539271444,NG,NG
20,18,150,1,,,pos,0.0118314118865571,,NG,NG
20,18,150,1,0.0,2.0,pos+ngs_shank,0.0147769137575199,322.5305546866937,NG,NG
20,18,150,1,1.0,32.0,pos+ngs_shank,0.114655727219013,149.53125000000003,NG,NG
20,18,150,1,2.0,47.0,pos+ngs_shank,0.0360356647397647,267.640984977946,NG,NG
20,18,150,1,3.0,23.0,pos+ngs_shank,0.0197510295496314,396.0927721843291,NG,NG
20,18,157,1,,,pos,0.0217495148177997,,NG,NG
20,18,157,1,0.0,2.0,pos+ngs_shank,0.0245554576464078,312.55604052310844,NG,NG
20,18,157,1,1.0,32.0,pos+ngs_shank,0.0673092858637684,145.3125,NG,NG
20,18,157,1,2.0,47.0,pos+ngs_shank,0.0374725855283537,265.6072756504625,NG,NG
20,18,157,1,3.0,23.0,pos+ngs_shank,0.021327648327643,394.18370689061703,NG,NG
20,18,159,1,,,pos,0.0028444324284201,,NG,NG
20,18,159,1,0.0,2.0,pos+ngs_shank,0.0035142418410145,303.0427467273734,NG,NG
20,18,159,1,1.0,32.0,pos+ngs_shank,0.0225344740373756,142.03125,NG,NG
20,18,159,1,2.0,47.0,pos+ngs_shank,0.0101783306830053,264.13601276325505,NG,NG
20,18,159,1,3.0,23.0,pos+ngs_shank,0.0052892447379943,392.7149055780005,NG,NG
20,18,169,1,,,pos,0.0194325152451138,,NG,NG
20,18,169,1,0.0,2.0,pos+ngs_shank,0.0203874128740018,294.03160436054395,NG,NG
20,18,169,1,1.0,32.0,pos+ngs_shank,0.0423193498891972,139.68749999999994,NG,NG
20,18,169,1,2.0,47.0,pos+ngs_shank,0.0269383900104071,263.24034693615084,NG,NG
20,18,169,1,3.0,23.0,pos+ngs_shank,0.0209519945180571,391.6891252460811,NG,NG
20,18,175,1,,,pos,0.0015495106112535,,NG,NG
20,18,175,1,0.0,2.0,pos+ngs_shank,0.0098909650579685,277.6778094814597,NG,NG
20,18,175,1,1.0,32.0,pos+ngs_shank,0.1096204449727282,136.875,NG,NG
20,18,175,1,2.0,47.0,pos+ngs_shank,0.0352176586413984,263.2271319262079,NG,NG
20,18,175,1,3.0,23.0,pos+ngs_shank,0.0045654783967756,390.9758381303378,NG,NG
20,18,181,1,,,pos,0.0061391420122868,,NG,NG
20,18,181,1,0.0,2.0,pos+ngs_shank,0.0137039151344578,263.7971627034844,NG,NG
20,18,181,1,1.0,32.0,pos+ngs_shank,0.177249644487429,135.9375,NG,NG
20,18,181,1,2.0,47.0,pos+ngs_shank,0.0845448417989335,265.6579821785322,NG,NG
20,18,181,1,3.0,23.0,pos+ngs_shank,0.0339055199039209,392.0587421869755,NG,NG
20,18,182,1,,,pos,0.0195286513107473,,NG,NG
20,18,182,1,0.0,2.0,pos+ngs_shank,0.0156673192134018,263.7971627034844,NG,NG
20,18,182,1,1.0,32.0,pos+ngs_shank,0.1622266596741058,135.9375,NG,NG
20,18,182,1,2.0,47.0,pos+ngs_shank,0.0649278007509981,265.6579821785322,NG,NG
20,18,182,1,3.0,23.0,pos+ngs_shank,0.0237577309861721,392.0587421869755,NG,NG
20,18,184,1,,,pos,0.0025251468053364,,NG,NG
20,18,184,1,0.0,2.0,pos+ngs_shank,0.0182488455183841,257.8625684037603,NG,NG
20,18,184,1,1.0,32.0,pos+ngs_shank,0.0544494476802041,137.34375000000006,NG,NG
20,18,184,1,2.0,47.0,pos+ngs_shank,0.0109670764049807,267.8097521686813,NG,NG
20,18,184,1,3.0,23.0,pos+ngs_shank,0.0017099126811486,393.2768236997057,NG,NG
