,cluster_id,brain_region,grid_score,field_size,field_spacing,orientation,_smooth_sigma,travel,sig,null_grid_score,null_field_size,null_field_spacing,null_orientation,null__smooth_sigma,null__skip_shuffles,mouse,day,session_travel_lag,optimal_travel_lag,optimal_travel_lag_grid_score,session_travel_lag_grid_score,zero_lag_grid_score,spatial_information_score,spatial_information_score_no_lag,SC_x,SC_y,SC_z,probe_x,probe_y,theta_index,firing_rate,firing_rate_OF1,firing_rate_VR,classified_by,cell_type,grid_module
 30.43271098 51.76131366 53.77291485 41.26404605 15.3776147  48.18682169
 27.0760912  18.22805704 34.37769829 25.2710366  39.57049103 56.07004511
  4.38045909 56.57303191 16.9891227  59.38831408 46.6760893  20.37780914
 38.05793914  0.0891286  54.59177456 57.85844337 12.44744974 49.77137685
 18.3893914  59.69645919 56.75966206 15.45538683 29.85118768 49.08012586
 36.91119473 43.75764902  3.70255177 44.4313442  43.22621723  9.49805863
  1.36135863 31.25464536  3.59130821 18.59263218  8.16883395 57.60610947
 59.02298916  6.2639178   4.57673614 19.60454449 35.30797328  2.31333853
 31.1002909   1.58469908 24.13294318  6.47220053  5.47578185 54.11374247
 34.81893623 11.86734311 40.29354398  8.8046849  31.74854408 19.94583454
  8.41546599  8.65403597 20.10903253  0.1020573  50.45175826 41.27135191
 10.91728705 49.91172162  0.85688872 36.77063453 53.92133088 49.55833769
 27.25834284 46.65385584 42.85796223 17.71740433  0.19842985  0.71531993
 42.85485535 41.48204697  7.22194383 32.1384059  24.36834653 46.83501332
 22.20651562 44.78901437 40.14929561 15.0545719  31.26918946 46.60950644
 22.91181514 22.84991807 45.64878867 25.42500548 26.342982   47.81045046
  7.02019695  1.03735289 44.93041363 38.50337254 56.45552013  2.22662267
 11.61291618 19.4568758   6.5615079  11.06113202 36.08498106 12.71349019
  9.18684149  5.92096196  3.81757218 45.12870888 52.16454946 47.83312071
 11.33480915 19.41675785 52.62047987 55.59690323 35.28168047 16.30241184
 23.64183044  4.58364042 12.81657828 51.71265817 53.00758369 36.92548111
 37.78926931  6.77085231 47.83473642  7.89832831 19.00094143 18.2191245
 31.98372473  4.8883389  28.88261785 31.50299539 48.8192412   4.71560424
 49.64649411 31.80256843 58.032916   15.28033874 35.34667404 27.32657408
  2.23907481 30.41475047  5.68271981 14.98102426 20.62514549 11.58157876
  6.25742861 24.36813841 54.17641711  5.3505277  37.0796932  52.30131677
  5.29682563  5.66704059 24.63150216  3.39528951 42.28434016 44.46715101
 19.53314711 48.6606222  17.64883617  8.85154144 40.87215813 23.10972057
 34.72051591  5.65954347  0.48049614 28.11564188 24.92963839 26.80112116
 47.13883543 44.90317936 43.77927702 33.38160392 22.74024062 53.52336271
 59.13635979 18.93947491  4.52710617 19.34978763 28.15629295 34.87905385
 49.08012586  6.05692587  4.10506134 15.81062821  1.70298465  9.71355289
 55.27754601 49.53753369]","[1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5
 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5
 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5
 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5
 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5
 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5
 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5
 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5
 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5
 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5
 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5
 1.5 1.5]",,22.0,35.0,0.0,2.0,6.0,0.12626044873172387,0.12626044873172387,0.13755561791736812,0.13755561791736812,-2850.0,3725.895572511039,3778.005224906634,250.0,270.0,0.05639916529472637,2.5756103325680946,1.6082116411795055,3.433289079090539,,Other,
53,97,PAR,-0.2509239139894892,23.831894813913593,31.775859751884795,48.513659385702596,1.5,0,False,"[-1.48832281e-01  7.24287618e-02  1.52234570e-01 -3.68656819e-01
  3.66491927e-01 -1.52765041e-01 -2.15815781e-01 -6.37866610e-01
  1.72279361e-01  3.53006429e-01 -2.34283823e-01 -5.47504485e-02
 -4.12068818e-01 -7.01828877e-01 -3.71944428e-01 -1.91681897e-01
 -4.91569632e-01 -5.09546861e-01 -5.44252949e-02  2.70720005e-03
 -2.04977049e-01 -8.96597149e-02 -3.01623294e-01 -2.27025852e-02
 -4.11145872e-01 -2.29728048e-01 -1.59334047e-01 -5.38567796e-01
 -2.37546707e-01 -1.05539369e+00 -2.87281741e-01 -2.40604758e-01
 -2.73986608e-01 -2.07878821e-01 -2.00634678e-01 -4.14451148e-01
 -3.95744125e-01 -3.07040030e-01 -1.66618647e-01 -2.03124186e-01
 -3.19144210e-01 -4.64806569e-01 -4.62869387e-01 -2.71401625e-01
 -6.11343032e-01 -2.61335215e-01 -4.50619525e-01 -4.08937571e-01
  2.56090715e-01 -6.77944951e-01 -1.68813726e-01 -6.71399554e-01
 -2.46414822e-01 -2.62424389e-01 -2.85384083e-01 -3.37821115e-01
  4.51478693e-01 -3.32380621e-01 -3.65035425e-01  2.56663420e-01
 -3.59509236e-01 -2.16797673e-01 -6.52596341e-01  1.90308465e-02
 -6.39847604e-01 -4.33647287e-01 -3.74856314e-01 -6.63131856e-01
 -4.39282434e-01  1.17252154e-01 -3.42963317e-01 -1.66620597e-01
 -4.44954330e-01 -4.12265897e-01 -5.69488007e-01 -4.11985499e-01
 -2.50248736e-01  9.04119993e-03 -4.78978660e-01  3.04971259e-01
 -4.40643321e-01 -1.33287922e-01 -3.61508410e-01 -1.39067946e-01
 -2.39237500e-02 -4.50419127e-01 -6.04141761e-01 -6.82443199e-02
  2.02795604e-01 -1.98619389e-01 -3.50045343e-01 -7.26717244e-01
 -8.28542466e-01 -3.54286302e-01 -6.37629377e-02 -1.96610575e-01
 -4.68542000e-01 -7.04925932e-02 -2.60035225e-01 -6.78409706e-01
 -5.32283407e-02 -4.25753191e-01 -2.72813017e-01 -3.65734354e-01
 -2.12379301e-01 -3.37832830e-01  6.71534810e-02  2.61115999e-01
  2.58173414e-01  1.58769575e-01 -7.14739641e-01 -5.77429479e-01
 -2.99433383e-01 -2.04553050e-01 -1.96820327e-01  6.50815340e-04
 -2.98252212e-01  1.94232228e-01 -4.83026646e-01 -3.97770036e-01
  1.99130052e-02  2.23134808e-01 -4.11104684e-01 -3.52650825e-01
 -4.72750057e-02 -4.92219622e-02 -5.06223463e-01  3.38678616e-01
 -1.78639734e-01 -8.10210581e-03 -1.14834379e-01  1.50461301e-01
 -2.85867035e-01  5.85125156e-02 -2.12983437e-02 -4.42677708e-03
 -1.52722906e-01 -5.89515414e-01  1.13907581e-01 -3.82987037e-01
 -2.00345160e-01 -2.06607213e-01 -2.94383487e-01 -3.32115567e-01
 -4.98688196e-01 -2.43588865e-01 -1.60350364e-01 -3.75756691e-01
 -2.52889142e-01 -3.52607642e-01 -4.33151383e-01 -1.28995141e-01
 -4.13165590e-01 -5.62626339e-01 -2.03092842e-01 -5.05018667e-01
 -3.47878361e-01 -2.86677588e-01 -3.54946024e-01 -4.19285527e-01
 -8.10695637e-02 -4.72974564e-01 -3.11736705e-01 -3.22631255e-01
 -2.19247853e-01 -3.71231425e-01 -4.81890522e-01  1.99387877e-01
  3.91537603e-02  2.27562193e-01 -2.06637488e-01 -4.59227563e-01
  2.60773722e-01 -1.66741431e-01 -2.62008781e-01 -4.53652092e-01
 -8.70827558e-02 -2.87612330e-01 -3.14010718e-01 -7.18481103e-01
  7.01690484e-01 -5.50057221e-01 -6.05285234e-01 -1.81162219e-01
  5.47911131e-01  9.38182986e-03 -5.78755386e-02 -1.18894241e-01
 -4.46963345e-01  1.27217116e-01  1.87902550e-01 -2.80671278e-01
  7.36145985e-01 -4.93654907e-01  1.73794599e-01 -3.42474123e-01
 -3.84230760e-01 -4.61345452e-01  6.11885422e-02 -1.75956018e-01]","[31.63070811 27.83681283 38.33768559 23.64860142 22.93043576 28.29488178
 32.22687033 29.84976037 34.91994875 33.62746135 37.5434055  34.00362453
 24.65847511 29.69060447 37.80693779 22.19241552 30.11264092 26.99268457
 24.08452816 45.68573918 41.48285503 29.66033886 28.72226103 31.42862729
 26.02272292 27.26086648 27.61285895 33.13313154 29.81469662 36.60357537
 28.0720498  26.71626644 28.75775559 25.64246247 27.040281   29.43966491
 32.47679382 25.18631716 31.25852229 31.92509512 21.35777766 31.09629159
 22.1975358  35.93835901 36.17141032 33.25604928 22.40585184 32.74088517
 34.62160194 30.43879654 24.74044594 34.30640363 28.21268112 33.71202396
 34.12742757 29.01195423 33.53499806 35.64405667 32.15346373 24.5073469
 44.64867309 36.96841226 39.96519914 25.92922642 28.27960965 25.592094
 23.26341552 28.40276202 31.62516841 38.098945   31.11668931 24.0438418
 34.60791939 36.44427574 25.55495533 28.5154136  30.34231666 37.09918001
 27.35722456 22.7685045  34.04438949 22.78360215 29.89134026 33.6502533
 39.63645063 27.9577589  23.19538077 21.14199069 28.10360546 42.49146693
 26.05657381 28.3807966  28.72562363 25.81374922 35.36603939 33.66594286
 32.44423172 38.92265432 24.47477222 32.3856514  31.00658728 27.06480568
 28.63878606 31.23877436 33.92023771 27.24424615 40.76685163 34.61581016
 50.42621081 30.26387146 25.85445638 29.35866807 25.01382527 34.02628339
 28.6811421  34.57194739 27.89559342 31.75430325 23.49981471 27.69488105
 35.37327482 35.91569166 26.25217703 34.64033983 46.75612257 32.2280377
 28.7888775  32.34826921 23.66007947 36.12274965 28.55091693 34.28491401
 27.20807423 26.91126175 37.37780496 34.69263786 30.66974937 35.4193629
 27.8129216  33.32176728 35.91430842 23.63230206 28.35913891 25.03326918
 24.97429106 24.26494007 26.99790466 25.29310743 27.17128952 29.73899825
 26.92044077 25.87780826 26.07558363 24.13118841 29.90776231 26.79277653
 36.30269301 30.34489617 25.57399    37.22006959 28.9712093  34.99289754
 26.95125474 34.05827908 39.29007494 27.69264436 37.11367289 30.42204923
 30.50815642 38.85244628 32.73586867 36.95557086 39.11022735 34.28866074
 51.0778953  32.31291634 43.06627538 32.94629411 21.46319689 29.43277854
 22.81714064 27.22220962 26.55501843 41.89273006 40.02268354 32.31565281
 28.73697393 29.14253343 27.0825019  26.4197889  31.20129829 35.23184359
 23.76546778 36.8123373  23.67484907 24.50104444 47.30979603 21.87844835
 36.52084886 33.72194124]","[42.17427748 37.11575044 51.11691412 31.53146856 30.57391434 37.72650904
 42.96916044 39.7996805  46.55993166 44.83661514 50.057874   45.33816605
 32.87796681 39.58747263 50.40925039 29.58988736 40.15018789 35.99024609
 32.11270421 60.9143189  55.31047338 39.54711848 38.29634804 41.90483639
 34.6969639  36.34782198 36.81714526 44.17750871 39.75292883 48.80476716
 37.42939973 35.62168859 38.34367412 34.18994996 36.053708   39.25288655
 43.30239177 33.58175622 41.67802971 42.56679349 28.47703688 41.46172213
 29.59671439 47.91781201 48.22854709 44.34139904 29.87446913 43.65451355
 46.16213593 40.58506205 32.98726126 45.74187151 37.61690816 44.94936528
 45.50323676 38.68260563 44.71333075 47.5254089  42.87128497 32.67646254
 59.53156412 49.29121634 53.28693219 34.5723019  37.7061462  34.12279199
 31.01788736 37.87034935 42.16689121 50.79859333 41.48891908 32.05845573
 46.14389252 48.59236765 34.07327377 38.02055146 40.45642222 49.46557335
 36.47629942 30.358006   45.39251932 30.37813621 39.85512035 44.86700439
 52.84860083 37.27701187 30.92717436 28.18932091 37.47147395 56.65528925
 34.74209842 37.84106214 38.30083151 34.41833229 47.15471919 44.88792382
 43.25897562 51.89687242 32.63302963 43.18086853 41.34211637 36.08640757
 38.18504808 41.65169915 45.22698362 36.32566153 54.35580217 46.15441354
 67.23494774 40.35182861 34.47260851 39.14489075 33.35176703 45.36837785
 38.24152281 46.09592985 37.19412456 42.339071   31.33308628 36.92650807
 47.16436643 47.88758888 35.0029027  46.18711978 62.34149677 42.97071693
 38.38517001 43.13102561 31.54677263 48.1636662  38.06788925 45.71321868
 36.27743231 35.88168233 49.83707328 46.25685047 40.89299916 47.22581719
 37.08389546 44.42902304 47.88574455 31.50973608 37.81218521 33.37769224
 33.29905475 32.35325343 35.99720621 33.72414325 36.22838603 39.65199766
 35.89392102 34.50374435 34.76744484 32.17491787 39.87701641 35.72370204
 48.40359068 40.45986156 34.09865334 49.62675946 38.62827907 46.65719672
 35.93500632 45.41103878 52.38676659 36.92352581 49.48489718 40.56273231
 40.67754189 51.80326171 43.64782489 49.27409448 52.1469698  45.71821432
 68.1038604  43.08388845 57.4217005  43.92839214 28.61759585 39.24370472
 30.42285418 36.2962795  35.40669124 55.85697341 53.36357805 43.08753708
 38.31596525 38.85671125 36.11000253 35.2263852  41.60173105 46.97579145
 31.68729037 49.0831164  31.56646542 32.66805926 63.07972804 29.17126446
 48.69446515 44.96258832]","[52.33490639 37.02450175 29.5571587   1.02405044 59.99396654  9.93528638
 53.12276578  3.89183454 58.7878557  49.36150008 41.94897372 14.5363605
 39.10081394  1.07299063 53.34915959 15.48698536  7.95580405 15.73818629
 16.4072003  16.31776452 10.01847275 54.34485897  0.39215893 16.89527737
 53.53127877  6.00294    30.19396819 25.59295133 37.6467644  11.69815587
 11.82853989  3.72257595 29.88490353 11.0929236  24.86132397  0.37202157
 16.76837905 17.47513389 58.4530955  55.4241461  16.33136118 45.88967124
 35.09162826 10.11304242  7.76344848 19.16401192 50.0578141  37.34344907
 58.89586633 22.24390682  4.85661199 21.18495205 46.77327077  2.0807694
 35.86015124 29.71588694 11.99654495  9.83702776  7.3897548  29.63038543
 22.37226597 18.12559644 21.22432934 34.4523272  52.81425449 53.93238842
  3.56726161 37.59195905 55.81314372 25.47897652  1.40612265 50.69751092
 54.47011229 25.89551117 36.85291571 25.5366146  52.01404865 38.66694802
 29.92410083 38.29400684 11.30549465 56.51358192 23.3047279  38.21536
 10.11951084 12.84060171 51.98876653 14.91539972 21.156843   49.44392734
 18.68435189 15.90848491 47.92622423 15.6416553  59.87047221 47.15417649
 38.85084215 47.8686602  57.36679796 39.0817921  14.88291238  8.13256553
 25.9858388  33.7993802  50.03599739 42.97535574 39.62281281 56.98493234
 59.98256685 25.25550971  8.59459146 19.2251737  49.49376819 53.64375387
  9.88890743 29.98349706 51.70891441 28.89156576 11.3211342  40.31449648
 21.42573938 57.15976769  7.73476988 50.354584    1.66989756 29.69530011
 35.74752883 11.88019331 20.44182939 20.84823045 20.39168642 46.45508768
 11.39287818 23.79454551 11.66232677 26.40946236 34.12569988 30.21245504
 55.55278531  3.17468757 49.49308734 38.1465597  31.49818498 29.30455023
 58.50287436 17.72534351 25.85506786 59.27906707 33.3522276   8.45054865
  7.23261604  8.82306998 24.65849711 48.67608955  2.68259673 27.8293786
 56.90805037 26.33523222 30.05031715  6.04522021 44.92831472 43.05644446
  0.86509678 52.52276583 44.55418639 49.75181613 38.2867734  55.70960599
  7.10776878 14.1136187  24.45169568 35.01767475 17.66011282 42.06427267
 21.97443179 30.37397914  8.19043979 15.29295295 59.24986003 11.47173946
 14.1297418  44.84693838 55.62636268 27.14060987  6.81672531 44.10229157
 27.96398607 54.59543879 33.97072438 53.64843151 48.1950464  18.25387895
 38.75905892 18.16085161  2.29635238 46.27957896  3.04483567  5.17795004
 18.89717895 43.18954979]","[1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5
 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5
 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5
 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5
 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5
 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5
 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5
 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5
 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5
 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5
 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5
 1.5 1.5]",,22.0,35.0,0.0,12.0,21.0,-0.2509239139894892,-0.2509239139894892,0.14060686509353243,0.14060686509353243,-2850.0,3680.954098859259,3775.7108958094,250.0,315.0,0.006551938041486368,1.6629251773759148,1.3312738164081752,1.756075714669085,,Other,
54,99,PAR,-0.15443639564788386,22.961907284154268,30.615876378872358,5.590035962241209,1.5,0,False,"[-0.05966435 -0.07630636  0.75559424  0.38481047 -0.05940263 -0.32110596
  0.82693    -0.12642262 -0.48407353 -0.20884151 -0.4445932  -0.01391092
 -0.20108504 -0.07526396 -0.46447621 -0.32469929 -0.32276495 -0.40856502
 -0.3496941  -0.18231272 -0.14218013  0.34352038 -0.38229008 -0.23955796
 -0.63203577 -0.31149852 -0.1212239  -0.09728043 -0.32000871 -0.48717754
  0.12268557 -0.02867474 -0.28700633 -0.14890943  0.15487369 -0.04794261
 -0.20153324 -0.10930056 -0.21450932  0.00254819 -0.37047382 -0.22067225
 -0.19375277  0.08140784  0.28507793 -0.31367651  0.23282001  0.1004329
 -0.34010042 -0.37938901 -0.21039386 -0.44131677 -0.07994486 -0.09254197
 -0.02282109 -0.34236018 -0.27896852 -0.7109131  -0.37986561 -0.37910624
 -0.12630502 -0.4325562  -0.28952549 -0.0393036  -0.02184623 -0.26158106
 -0.41904703 -0.32448051 -0.00493099 -0.35056219 -0.21468625 -0.24243456
 -0.04400127 -0.67399496 -0.34998487 -0.41291218  0.15099975  0.15356333
  0.04357793 -0.15770827 -0.29371118  0.35192814 -0.22323877  0.03666052
  0.50172219  0.29921793 -0.18064256  0.50144345 -0.23137399  0.01915093
 -0.44542041  0.21047569  0.25793832 -0.15941703 -0.46315729 -0.71735284
 -0.52193485 -0.04131513 -0.53996187  0.03998326  0.02226056 -0.30909856
 -0.44747528 -0.14366878 -0.52942646 -0.37595279  0.12656549 -0.10599782
 -0.44600206 -0.57367096  0.3774712  -0.25191067 -0.05104172 -0.61328401
  0.03691374 -0.03104374 -0.08386541 -0.39059747  0.05576576 -0.35935566
  0.3913623   0.04311004  0.25137001 -0.21872243  0.02920604 -0.40301314
 -0.26670545 -0.33945639 -0.54537011 -0.22486969  0.02632816 -0.23875174
  0.0308695  -0.15865252 -0.05923066  0.10075416 -0.38911931  0.00255842
  0.06240185 -0.15234861 -0.38943708  0.07132605 -0.30777621 -0.22617662
  0.28863583  0.10451108  0.21994673  0.37926777  0.41488288 -0.32466798
 -0.21148395  0.33732629 -0.3034433  -0.32767305  0.64992856 -0.19894445
 -0.35222495 -0.05735746 -0.12158839  0.4700155   0.2022996  -0.41473376
 -0.46952958  0.19240204 -0.35090995  0.0806917  -0.31220851  0.11747128
 -0.46090889 -0.50319586 -0.02075101 -0.09972086  0.15220646  0.02301353
 -0.20785727 -0.48692052  0.15729072  0.15369938 -0.50321112 -0.04141041
 -0.30159142 -0.28248051 -0.54188489 -0.28212362  0.06467921 -0.19118299
 -0.12786702 -0.36999078  0.02616601 -0.1454392  -0.11999043 -0.06833031
 -0.13815677 -0.47697556 -0.52672466 -0.4942443   0.53014875 -0.33836774
 -0.43826106 -0.12874072]","[23.25208652 33.16601838 30.61106257 28.01967007 19.99287161 25.10357199
 28.90784068 32.36495348 21.09547084 28.91193648 24.04190016 27.82806809
 27.79757057 30.08837532 31.09019293 27.53166288 33.63005514 24.97316562
 22.08063713 27.85274718 24.31225289 30.35524001 26.48597423 35.39382767
 27.84431866 24.11747437 21.52623832 25.95170119 24.26689196 30.52757353
 37.87685386 28.7850747  29.44387174 36.30208263 22.54704201 43.58622018
 25.90811171 23.66299264 27.76238353 27.89271355 33.87692193 29.36545469
 29.08118511 29.9327376  46.61844946 22.35005746 26.14974113 41.38278585
 26.13284538 23.81120028 26.50149459 22.92169561 24.51467795 30.49587272
 21.73309054 25.44643971 24.71943119 30.8048403  23.13099491 31.78338824
 24.2174198  30.56707985 22.02474881 29.33203442 29.27562706 32.17594596
 24.56014377 29.59251841 24.96209641 28.53291426 29.83851707 20.65701658
 32.30350013 29.00723471 27.01673051 20.38172691 24.63874148 39.72173183
 30.48413676 42.78304134 24.98852842 30.14692156 24.28733689 25.30605225
 27.38728935 35.04197867 24.4288194  22.91390985 23.97438368 23.35309338
 28.06715881 26.07926008 27.16858665 25.06041804 22.58461158 24.1894911
 21.96387609 22.2324055  39.3300021  24.02399671 23.1191807  32.31615389
 24.51836728 29.84897164 29.28959762 26.88981538 29.22996835 30.46283124
 36.97391281 22.39611655 28.17022776 29.06548318 28.08411237 28.81174356
 25.40177375 27.36257237 22.91155337 29.15016091 22.05295919 31.57736283
 25.90604285 26.44717959 34.55916763 23.11189713 25.45239264 28.90550818
 29.92435388 27.06836777 26.39323981 34.16668952 18.03263608 27.30460243
 30.04571337 26.64613298 18.51387869 27.29149313 33.64473457 32.14110091
 25.46723439 31.35754212 26.87063966 31.6115561  36.59753443 30.26687465
 32.35389484 29.32270754 25.29543173 28.02084176 30.56376869 27.71041275
 30.47296731 26.86308428 24.73068693 34.73577609 49.45923261 23.07178859
 29.75671711 25.13278212 25.79027183 24.54445681 23.68245212 25.63775049
 23.72688274 34.19832887 20.99816687 29.80548959 30.45096065 25.14746802
 32.33952009 30.41356591 35.80207003 30.86710931 24.48981467 33.13574907
 23.66972983 23.93922183 27.54007949 33.22121987 30.28499902 42.20343848
 29.73629111 33.23420373 22.5158349  23.01122865 27.32799322 28.41149564
 27.79960113 26.40233343 28.90921483 24.4606079  31.25251345 32.95139701
 34.70804208 30.27162769 26.33033825 36.73770139 41.58207348 30.07864669
 27.52775109 22.50697716]","[31.00278202 44.22135784 40.81475009 37.35956009 26.65716214 33.47142932
 38.54378757 43.1532713  28.12729445 38.54924864 32.05586688 37.10409078
 37.06342742 40.11783376 41.45359058 36.70888384 44.84007352 33.29755416
 29.44084951 37.13699624 32.41633719 40.47365335 35.31463231 47.19177023
 37.12575821 32.15663249 28.7016511  34.60226825 32.35585594 40.70343138
 50.50247181 38.3800996  39.25849565 48.40277685 30.06272269 58.11496024
 34.54414895 31.55065685 37.01651137 37.19028473 45.16922924 39.15393959
 38.77491348 39.9103168  62.15793261 29.80007662 34.8663215  55.1770478
 34.84379385 31.74826704 35.33532612 30.56226081 32.68623727 40.66116362
 28.97745405 33.92858628 32.95924159 41.07312039 30.84132655 42.37785099
 32.28989307 40.75610647 29.36633175 39.10937923 39.03416941 42.90126128
 32.74685837 39.45669121 33.28279521 38.04388568 39.78468943 27.54268877
 43.07133351 38.67631294 36.02230735 27.17563587 32.8516553  52.96230911
 40.64551568 57.04405512 33.3180379  40.19589541 32.38311585 33.741403
 36.51638581 46.72263823 32.57175921 30.5518798  31.9658449  31.13745784
 37.42287841 34.77234678 36.2247822  33.41389072 30.11281544 32.2526548
 29.28516812 29.64320733 52.4400028  32.03199561 30.82557427 43.08820519
 32.69115637 39.79862886 39.05279682 35.85308717 38.97329113 40.61710832
 49.29855041 29.86148873 37.56030368 38.75397757 37.44548316 38.41565808
 33.86903166 36.48342983 30.54873783 38.86688122 29.40394558 42.10315044
 34.54139047 35.26290612 46.07889017 30.81586284 33.93652352 38.54067757
 39.8991385  36.09115703 35.19098641 45.55558603 24.04351477 36.40613657
 40.06095116 35.5281773  24.68517159 36.38865751 44.85964609 42.85480122
 33.95631252 41.81005615 35.82751954 42.14874146 48.79671257 40.35583287
 43.13852645 39.09694339 33.72724231 37.36112235 40.75169159 36.947217
 40.63062308 35.8174457  32.97424924 46.31436812 65.94564348 30.76238478
 39.67562282 33.51037616 34.38702911 32.72594241 31.57660283 34.18366732
 31.63584365 45.59777182 27.99755583 39.74065279 40.60128086 33.52995736
 43.11936012 40.55142121 47.73609337 41.15614575 32.65308622 44.18099876
 31.55963978 31.91896244 36.72010599 44.29495983 40.37999869 56.27125131
 39.64838815 44.31227165 30.0211132  30.6816382  36.4373243  37.88199419
 37.06613483 35.20311124 38.54561977 32.61414387 41.67001794 43.93519601
 46.27738944 40.36217026 35.10711767 48.98360185 55.44276463 40.10486225
 36.70366812 30.00930289]","[4.79824711e+01 2.81122948e+01 5.74423722e+01 1.40140081e+01
 5.54531902e+01 5.01144323e+00 4.86788028e+01 3.90838003e+01
 1.24533428e+01 2.62287777e+01 3.80714858e+00 4.24633898e+01
 4.93637936e+00 3.17462848e+01 5.13600419e+01 4.35161516e+01
 8.03195615e-01 7.76550805e-01 5.57958962e+01 5.29706505e+01
 2.09696898e+01 3.06214201e+01 1.61862799e+00 3.43497046e+01
 4.04742238e+01 4.95669564e+01 1.31555398e+01 3.41524704e+01
 5.65823617e+01 4.86092859e+01 1.94927074e+01 7.77348099e+00
 7.06166319e+00 3.80555707e+01 3.51291178e+01 4.34221618e+01
 3.50604842e+01 3.55476834e+01 5.29901813e+01 7.48935700e+00
 4.12903845e+01 2.27414999e+01 4.93771605e+01 3.62441833e+01
 3.17213638e+01 2.67142687e+01 4.30230154e+01 5.72368481e-01
 4.57293676e+01 5.09125475e+01 5.39540292e+01 1.38247760e+01
 5.29073611e+01 4.98141514e+01 2.72162651e+01 4.53784545e+01
 5.35633714e+01 7.69379612e+00 3.33680053e+01 2.65252970e+01
 2.98125250e+01 3.06981950e+01 1.34450489e+01 1.34894129e+01
 4.85388797e+01 3.38023629e+01 4.42304757e+00 3.05584690e+01
 3.53811836e+01 1.73305689e+01 1.34586765e+01 2.91838992e+00
 5.03851637e+01 3.56113312e+01 2.41156804e+01 4.48072648e+01
 2.16966481e+00 3.55164034e+01 1.13875907e+01 5.19190950e+01
 5.44187355e+01 4.57225160e+01 5.64833847e+01 3.96956977e+01
 2.25358955e+01 4.03702250e+01 2.19688398e+01 8.87630146e+00
 4.03759407e+01 4.20537464e+01 2.64408733e+01 1.19021135e+01
 3.80132675e+01 9.32035573e+00 8.34631838e+00 4.96472210e+01
 8.31425496e+00 9.55466110e+00 1.16406890e+01 3.84568418e+01
 1.45244914e+01 3.56556421e+01 3.28143254e+01 5.03630978e+01
 4.51267915e+01 3.93207155e+01 4.02154112e+00 5.82633296e+01
