,cluster_id,brain_region,grid_score,field_size,field_spacing,orientation,_smooth_sigma,travel,sig,null_grid_score,null_field_size,null_field_spacing,null_orientation,null__smooth_sigma,mouse,day,session_travel_lag,optimal_travel_lag,optimal_travel_lag_grid_score,session_travel_lag_grid_score,zero_lag_grid_score,spatial_information_score,spatial_information_score_no_lag,SC_x,SC_y,SC_z,probe_x,probe_y,theta_index,firing_rate,firing_rate_OF1,firing_rate_VR,classified_by,cell_type,grid_module,ramp_cell,speed_modulated,vr_outbound_sign,vr_homebound_sign,shank_id
40,313,ENTm3,-0.30545991015357005,45.185700848537536,60.247601131383384,5.607521324709001,1.5,10,False,,,,,,26.0,19.0,9.55955955955956,11.0,4.0,-0.30545991015357005,0.03374034062214992,0.09472280615001716,0.06822353281335083,-3510.0,2598.338341292444,4376.5841379273015,500.0,975.0,0.018795421171900514,4.305761706338399,5.244056437574864,3.1978147299800312,OF2,GC,1,False,False,,,2
41,340,ENTm3,0.3809018663278714,42.236210247735315,56.31494699698042,29.2865921975428,1.5,10,True,,,,,,26.0,19.0,9.55955955955956,5.0,11.0,0.3809018663278714,0.20203926141998205,0.07010916627002577,0.06023831374615331,-3510.0,2509.546171269795,4361.888882139494,500.0,1065.0,0.044165448756671485,1.0699982146207432,1.4642711590305926,0.6645022912477746,OF1,GC,0,False,False,,,2
42,352,ENTm3,-0.2552245801093075,39.375186201012006,52.50024826801601,48.408582938144505,1.5,10,False,,,,,,26.0,19.0,9.55955955955956,-2.0,-13.0,-0.2552245801093075,-0.5158756320233896,0.054252713920163675,0.0626898288141803,-3510.0,2450.351391254696,4352.092044947623,500.0,1125.0,0.10919414852581971,5.961351078187508,6.9065622586357645,5.526580784410504,OF2,GC,,False,False,,,2
43,355,ENTm3,-0.35664978563107164,47.41959027930572,63.22612037240763,7.75140673269224,1.5,10,False,,,,,,26.0,19.0,9.55955955955956,7.0,21.0,-0.35664978563107164,0.4868450581226168,0.06291593875639165,0.05306347939164751,-3510.0,2450.351391254696,4352.092044947623,500.0,1125.0,0.011255445706660417,5.24455156719986,5.787119461288144,4.8500463529096836,OF2,GC,1,False,False,,,2
44,363,ENTm3,0.31804206783401756,32.03686824378484,42.71582432504645,35.232344416918984,1.5,10,True,"[-2.58714376e-02 -3.44050372e-01 -2.04524010e-01  2.71595486e-01
 -2.75804967e-01 -2.79064239e-01  8.58614632e-02  9.88422377e-03
 -4.37403553e-01  2.29548186e-02  4.17670694e-01  1.03724276e-01
 -1.56057898e-01  3.16206747e-01  1.40009999e-02 -2.67222107e-01
 -1.08718450e-01 -4.15800010e-02 -5.60381281e-01 -4.46849175e-02
 -5.35574509e-01 -4.74457826e-01  2.53249073e-01 -1.02357759e-01
  6.47089333e-02 -2.26274428e-01 -2.66577466e-01 -1.30436185e-01
  2.38163761e-02 -6.87049255e-01 -6.01230309e-02  3.90989064e-01
 -2.72916652e-01 -4.43369446e-01 -3.67962618e-01 -1.11803033e-01
 -7.59989552e-01  4.11985029e-01 -1.85459704e-02 -3.68101446e-03
 -2.90140169e-02 -2.73176181e-01  8.28031826e-03 -4.13154482e-01
  2.95637256e-02  3.79163607e-01 -2.54130603e-01  1.79495067e-02
  6.84142622e-02 -6.61735052e-02 -5.49101535e-01 -4.85288098e-01
 -3.42866536e-01 -2.03675770e-01 -2.52978493e-01 -1.44956390e-02
 -7.08251939e-02 -6.12884847e-02 -1.31578109e-01 -5.50909610e-01
 -4.77709709e-01 -2.73919030e-01 -2.22578426e-01 -3.08067558e-01
 -5.00837913e-01 -5.95335439e-01 -6.82754135e-01 -5.15316201e-01
 -3.04628280e-02 -4.37622259e-02 -2.52864516e-01 -2.68075289e-01
 -2.02141220e-01 -3.81917829e-01 -3.70122985e-02 -3.27255174e-02
  4.26791443e-02 -2.17915947e-01 -7.21082493e-02 -1.25821674e-01
  1.41729103e-01 -2.25547290e-01 -4.51278325e-01 -3.45243116e-01
  3.22738551e-01 -3.98084370e-01 -1.81380833e-02 -4.35724340e-01
 -4.39265958e-01 -3.53112262e-01 -5.15786350e-01 -5.37750620e-01
  5.41960541e-01 -2.96550751e-01 -4.67346258e-01 -2.53190058e-01
  8.02038255e-04 -1.41236681e-01 -3.92904419e-01 -3.97646269e-01
 -2.93075651e-01 -7.85396339e-02 -8.00202028e-01 -2.29519525e-01
 -5.22110362e-01 -7.38750783e-02 -1.09122985e-01  9.42369663e-02
  3.86126171e-02  2.97662693e-01 -1.75591640e-01 -1.90202199e-01
 -2.28949380e-01 -5.83482324e-03 -1.60106292e-01 -9.74987892e-02
 -1.78492393e-01 -2.33165720e-01 -2.56798851e-01 -5.28496873e-01
 -2.44624519e-01 -3.50809447e-02 -7.02103575e-02  9.11361093e-02
 -1.67245710e-01 -5.36097932e-01 -2.48891600e-01  3.42943771e-01
 -2.49001158e-01 -4.53132506e-01 -4.15506144e-01  2.02584184e-01
 -7.05795954e-01  4.05464619e-01 -5.59756362e-01  1.11575412e-01
 -5.14538159e-01  4.96907225e-01  1.46402347e-01  6.91595402e-02
 -3.55200985e-02 -3.07493019e-01 -2.00955050e-01 -3.48312547e-01
 -1.42627481e-01 -1.94441642e-01 -9.53877310e-02 -2.11591860e-01
  2.33427663e-01  3.20478607e-02 -4.93618261e-01 -3.85614395e-01
 -2.24105051e-01  2.63879064e-01  2.46389154e-03 -1.79991751e-01
 -8.20398388e-01  2.58575885e-01 -3.96356695e-01 -1.94174653e-01
 -2.26434467e-01 -1.68731971e-01 -3.19254643e-01 -3.13220984e-01
  1.72532202e-01 -1.46108982e-01 -1.87377727e-01 -3.17378612e-01
 -2.17444174e-01  2.27467214e-01 -5.97373795e-02 -5.52275653e-01
 -3.06949624e-01 -4.01413587e-01 -4.02466540e-01  3.35995011e-01
  9.55314307e-02 -2.67343966e-01 -3.77488531e-01 -5.32831641e-01
 -5.06952829e-01 -3.72034181e-01 -2.69630382e-01 -4.15782355e-01
  1.29229572e-01  2.73227642e-01  2.12314102e-01 -4.82492514e-01
 -1.41322635e-01  3.50948567e-01 -1.77562167e-02 -5.17536895e-01
 -4.49837950e-02 -6.76981578e-01 -5.49371105e-01 -4.67554925e-02
 -2.51094945e-01 -9.46017905e-02 -8.15824216e-01 -4.13873205e-01]","[35.85736116 36.20593222 35.37107672 32.03128712 40.59918017 37.55180141
 34.44141783 25.00358626 41.90342002 33.85973287 25.39983445 29.14488197
 34.06218241 33.27766836 40.68374746 25.29230177 23.30632356 38.59611949
 32.66687351 35.89142743 30.83174048 37.75851249 27.03755035 35.13156928
 24.095031   27.11396231 33.37163706 33.82741957 31.96129078 30.6239896
 26.00173146 25.12464647 39.62846151 22.93145318 37.5951456  21.89165629
 23.2919244  29.95171273 26.44898531 42.97826646 37.82227319 43.05780285
 23.34522393 36.83213094 32.66400532 45.04141412 25.48860999 37.96567258
 39.79773845 30.70440866 33.75626988 21.7977122  27.87177078 27.83668362
 25.89619654 23.40608062 36.24315539 31.42325645 24.73383504 33.21543451
 27.93123298 33.79868689 27.63105035 32.67710484 33.07608247 33.66949102
 26.61047528 38.88576588 32.19974086 37.628663   36.77637956 32.65267416
 25.8467658  30.61732535 32.74123975 29.87529164 29.71894771 22.68787312
 28.77739147 29.29261738 31.53510067 21.9103955  40.70559522 27.08527501
 36.06433598 27.54468541 39.02832293 32.11708677 35.45757252 28.8761101
 27.97905102 30.61445441 25.36014522 43.83216809 31.61933426 31.39084999
 22.06244986 29.55108643 30.07551246 26.41461794 25.84482099 39.78604713
 39.44044419 36.07086796 28.83899203 33.30647391 34.76538352 31.0555635
 31.19636324 33.16376612 32.07843435 23.65618576 24.52776758 28.58612832
 24.82953771 27.14710211 32.08245918 25.58634653 34.55276027 29.88140743
 29.23271733 38.38371881 31.50127775 35.06908775 30.3243506  28.83502348
 32.18376711 33.25047143 27.71039821 24.9547269  30.88877671 33.80421611
 41.6187221  21.21854285 25.08571961 29.36986351 31.79411613 37.91601226
 32.31785466 24.86864341 32.43907017 30.54851862 36.32580913 29.33322765
 31.78940397 32.15048884 38.48581321 35.36535557 24.10976169 26.03059822
 40.13421185 36.8920059  24.94483826 38.65497053 25.52613648 33.73053261
 28.97230612 49.28386239 29.83632491 33.08073102 31.02971215 29.25153924
 35.24738839 33.14948318 26.28505183 31.64522572 29.49312496 25.58856195
 35.3213345  27.93131638 26.47652866 23.99881703 37.22172363 24.31016511
 28.13836742 25.23628421 31.57899969 31.11487452 41.56293892 30.54768677
 28.10751285 22.03196425 27.11489833 30.66488983 27.52254019 30.41436861
 28.85188378 40.78388773 28.05250491 41.86236637 40.94743226 27.92277337
 32.56720897 26.12812706 30.49330242 29.80142646 29.84995279 27.27326139
 29.09889556 27.63553526]","[47.80981488 48.2745763  47.16143563 42.70838283 54.13224022 50.06906855
 45.92189043 33.33811502 55.8712267  45.14631049 33.86644594 38.85984263
 45.41624321 44.37022448 54.24499661 33.72306903 31.07509808 51.46149266
 43.55583134 47.85523657 41.1089873  50.34468332 36.05006714 46.84209237
 32.126708   36.15194975 44.49551608 45.10322609 42.61505437 40.83198613
 34.66897528 33.49952862 52.83794868 30.57527091 50.12686081 29.18887506
 31.05589919 39.93561697 35.26531375 57.30435528 50.42969759 57.4104038
 31.12696524 49.10950792 43.55200709 60.05521882 33.98481332 50.62089677
 53.06365127 40.93921155 45.00835984 29.06361627 37.16236105 37.11557816
 34.52826206 31.20810749 48.32420719 41.89767527 32.97844672 44.28724601
 37.24164397 45.06491586 36.84140046 43.56947312 44.1014433  44.89265469
 35.4806337  51.84768784 42.93298782 50.17155067 49.03517275 43.53689888
 34.4623544  40.82310047 43.65498633 39.83372219 39.62526361 30.2504975
 38.36985529 39.05682317 42.0468009  29.21386066 54.27412697 36.11370002
 48.08578131 36.72624721 52.03776391 42.82278236 47.27676336 38.50148014
 37.30540136 40.81927254 33.81352696 58.44289078 42.15911234 41.85446665
 29.41659981 39.40144858 40.10068328 35.21949058 34.45976132 53.04806284
 52.58725891 48.09449062 38.45198937 44.40863188 46.3538447  41.40741801
 41.59515099 44.21835483 42.7712458  31.54158102 32.70369011 38.11483776
 33.10605028 36.19613614 42.77661225 34.11512871 46.07034702 39.84187658
 38.97695644 51.17829174 42.00170367 46.75878367 40.43246746 38.44669797
 42.91168948 44.33396191 36.94719762 33.27296919 41.18503561 45.07228814
 55.49162947 28.29139047 33.44762615 39.15981801 42.39215484 50.55468301
 43.09047288 33.15819121 43.25209356 40.73135815 48.43441217 39.1109702
 42.38587195 42.86731846 51.31441761 47.15380742 32.14634892 34.70746429
 53.51228247 49.1893412  33.25978435 51.5399607  34.03484864 44.97404348
 38.6297415  65.71181653 39.78176654 44.10764135 41.37294954 39.00205232
 46.99651785 44.1993109  35.04673577 42.1936343  39.32416661 34.1180826
 47.09511267 37.24175517 35.30203821 31.99842271 49.62896484 32.41355349
 37.51782323 33.64837894 42.10533292 41.48649937 55.4172519  40.73024902
 37.4766838  29.37595234 36.15319777 40.88651977 36.69672025 40.55249148
 38.46917838 54.37851698 37.40333988 55.81648849 54.59657634 37.23036449
 43.42294529 34.83750275 40.65773656 39.73523527 39.79993706 36.36434852
 38.79852741 36.84738034]","[6.96052158e-01 2.76981012e+01 3.94068947e+01 2.59743250e+01
 3.43095165e+00 1.52789849e+01 3.80819802e+01 2.18866731e+01
 6.72775037e+00 1.27076480e+01 5.83241102e+01 5.04699336e+00
 2.61342709e+01 5.89781335e+00 3.91785737e+01 4.74670422e+01
 2.47891514e+01 2.36800173e+01 3.14840457e+01 2.17069648e+01
 3.75259496e+01 1.22244982e+00 3.88654988e+01 2.20476968e+01
 4.71993168e+01 5.74508499e+01 1.14495065e+01 3.35314199e+01
 3.56305417e+01 2.01786185e+00 1.02190309e+01 5.87348019e+01
 1.98267279e+01 6.27579540e+00 2.48362745e+01 2.17532654e+01
 9.85602408e+00 1.60595036e+01 5.94960031e+01 1.27033062e+01
 1.47094268e+01 2.33834426e+01 5.51981522e+01 4.63419526e+01
 4.94065203e+01 1.74318002e+00 1.36106263e+01 4.27521459e+01
 4.41026927e-01 4.51984121e+01 2.39261443e+01 5.50964060e+01
 1.72384952e+01 5.57752320e+01 1.95891990e+01 1.65754362e+01
 4.54996663e+01 2.35724675e+01 1.69456524e+01 4.81086428e+00
 3.95873880e+01 2.73847606e+01 5.86145598e+01 2.68272881e+01
 1.77371961e+01 5.55373188e-01 3.10258580e+01 3.91984493e+01
 1.88863084e+01 5.33672479e+00 1.59151386e+01 4.15151753e+01
 4.48269418e+01 5.69571704e+01 2.24841795e+01 3.47224569e+01
 3.43537213e+01 3.09826213e+01 3.72551275e+01 1.91107831e+00
 5.46945127e+01 3.80035309e+01 4.79428552e+01 1.75636602e+01
 6.75397004e+00 3.86769585e+01 2.36192330e+01 2.22045403e+01
 1.11213294e+01 1.82067125e+01 5.25213587e+01 5.48413314e+01
 5.74674366e+01 3.80782847e+01 3.87491494e+01 1.17597964e+01
 1.12806196e+01 5.52215246e+00 7.01204591e-02 5.92490338e+01
 4.26606126e+01 1.70417983e+01 5.97992485e+01 3.35907711e+01
 5.97560578e+01 4.80116790e+01 5.85214133e+01 1.44831957e+01
 5.64003154e+01 2.20743956e+01 1.85068755e+01 2.05180713e+01
 9.76702664e+00 5.54622374e+01 3.31074855e+01 2.32394744e+01
 3.79429930e+01 1.88744237e+01 1.97491779e+01 3.62665548e+01
 4.03648342e+01 5.87429302e+01 5.16971016e+00 4.28868343e+01
 3.32510503e+01 4.17231346e+01 3.51806699e+01 4.33003967e+01
 4.52720992e+01 5.52843054e+00 1.07063679e+01 2.98596484e+01
 5.45286901e+01 4.78584579e+01 3.55372962e-01 1.95296108e+01
 1.93697646e+01 3.81550101e+01 1.63762655e+01 2.68391696e+01
 3.04274279e+01 4.53055271e+01 3.96866854e+01 2.57346567e+01
 1.02926504e+00 5.31198655e+01 2.98008792e+01 3.21981859e+01
 4.25000616e+01 1.72495264e+00 2.10366041e+01 1.37111822e+01
 1.49023712e+01 1.46836884e+01 8.33297396e-01 5.95046668e+01
 4.54931836e+01 2.46439151e+01 3.61939445e+01 3.56007341e+01
 1.30227310e+01 4.45701918e+01 3.85864007e+01 1.19504822e+00
 2.99041526e+01 4.35701334e+01 3.25925691e+01 2.04122148e+01
 3.42782161e+01 1.55734430e+01 4.25344292e+00 4.11389644e+00
 2.91102702e+01 5.07140345e+01 1.00048069e+01 1.87337229e+01
 3.27308359e+01 3.34517602e+01 5.72903826e+01 2.29857475e+01
 2.99852073e+00 8.48592765e+00 5.57347887e+01 5.12431113e+01
 4.92907801e-02 1.37892636e+01 3.70529147e+01 1.45447846e+01
 5.64028112e+01 5.69326115e+01 5.13406992e+01 3.08948741e+01
 4.60381262e+01 1.81901254e+01 2.58168706e+01 5.51590085e+01
 8.19851850e+00 5.17201370e+00 4.12210973e+01 6.30947639e+00]","[1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5
 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5
 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5
 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5
 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5
 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5
 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5
 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5
 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5
 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5
 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5 1.5
 1.5 1.5]",26.0,19.0,9.55955955955956,36.0,10.0,0.31804206783401756,-0.8299429747696175,0.046773027773255524,0.04865445259442761,-3510.0,2435.552696250921,4349.642835649654,500.0,1140.0,-0.005699398361998593,11.96667468574299,7.79861823777215,17.624350893382335,OF1,GC,0,False,False,,,2
45,384,ENTm3,-0.30459157625715977,54.73906481665031,72.98541975553375,6.042432573335821,1.5,10,False,,,,,,26.0,19.0,9.55955955955956,16.0,-5.0,-0.30459157625715977,-0.03690226647546118,0.09112731509129604,0.07869474219405893,-3510.0,2376.3579162358224,4339.845998457783,500.0,1200.0,0.013267886751675508,2.1938982394344886,2.1605912323807495,2.3276722234983773,OF2,GC,,False,False,,,2
46,430,ENTm5,-0.3375198167001375,38.021705249834504,50.695606999779336,25.137075605971138,1.5,10,False,,,,,,26.0,19.0,9.55955955955956,8.0,21.0,-0.3375198167001375,-0.49921826922990786,0.029499871327782638,0.029678997908083336,-3690.0,2792.569607960606,4328.408651220699,750.0,720.0,0.03640595719845488,5.297980554496433,5.494764980730841,3.0047535704652457,OF2,GC,0,False,False,,,3
0,14,PAR,-0.6912051748266962,39.8017886581117,53.06905154414893,20.34770049355417,1.5,10,False,,,,,,26.0,19.0,9.55955955955956,26.0,-5.0,-0.6912051748266962,-0.2933475731406499,0.0332125163997367,0.034686589539384326,-2970.0,2629.3238791984872,4438.160125003558,0.0,915.0,0.0764022621107342,8.356199048604681,11.275221092034775,2.148283950634781,OF1,NG,,False,False,,,0
1,18,PAR,-0.45525445803658854,32.25810155365504,43.010802071540056,38.68353911503472,1.5,10,False,,,,,,26.0,19.0,9.55955955955956,-46.0,-34.0,-0.45525445803658854,-0.4814942436068428,0.03462451036705696,0.05106060179622388,-2970.0,2614.544659794768,4435.596012327264,0.0,930.0,0.041227258958385506,4.022777202825136,2.8502479557466938,6.558063353376185,OF2,NG,,False,False,,,0
2,25,PAR,-0.13963895506145657,44.951138648412496,59.93485153121665,55.99252494514069,1.5,10,False,,,,,,26.0,19.0,9.55955955955956,1.0,33.0,-0.13963895506145657,-0.17396773441623792,0.03998929726659443,0.03587852225644278,-2970.0,2555.427782179891,4425.339561622088,0.0,990.0,0.3280182271761844,10.159309164139902,10.108301926049643,9.626259117902947,OF1,NG,,False,False,,,0
3,34,PAR,-0.0288850037358378,39.92721136771391,53.23628182361854,29.535790312423973,1.5,10,False,,,,,,26.0,19.0,9.55955955955956,7.0,49.0,-0.0288850037358378,-0.7126189909655384,0.011998593795087999,0.010766595979010848,-2970.0,2451.9732463538576,4407.3907728880295,0.0,1095.0,0.25662744804112964,8.746277938159304,9.692675470784417,8.64728043367783,OF1,NG,,False,False,,,0
4,36,PAR,-0.32810700331210074,32.32298530058075,43.09731373410766,22.247877543040904,1.5,10,False,,,,,,26.0,19.0,9.55955955955956,23.0,-41.0,-0.32810700331210074,-0.6684261844193449,0.02475250760151009,0.02348375983557802,-2970.0,2466.752465757577,4409.954885564324,0.0,1080.0,0.25908690147718044,10.570901495482085,10.36650673793786,10.232241454283633,OF1,NG,,False,False,,,0
5,37,PAR,0.002563515211763484,34.07056411657377,45.42741882209836,57.7207723283638,1.5,10,False,,,,,,26.0,19.0,9.55955955955956,6.0,41.0,0.002563515211763484,0.025847079001676765,0.008301116734271322,0.008042947080157825,-2970.0,2466.752465757577,4409.954885564324,32.0,1080.0,0.6589939645740781,50.81947773117636,52.62797109405461,50.887749538394395,OF1,NG,,False,False,,,0
6,41,PAR,-0.5084273033928621,34.78678949174282,46.38238598899043,7.307085828713399,1.5,10,False,,,,,,26.0,19.0,9.55955955955956,7.0,-46.0,-0.5084273033928621,-0.47682878490269653,0.048607025723846696,0.053468902330030356,-2970.0,2422.414807546419,4402.262547535442,0.0,1125.0,0.20846591695239902,7.487386976414838,5.2065750939136715,10.497495455316695,OF1,NG,,False,False,,,0
7,42,PAR,-0.03256548616811451,42.86942702405412,57.15923603207216,30.296678330788218,1.5,10,False,,,,,,26.0,19.0,9.55955955955956,39.0,-22.0,-0.03256548616811451,-0.011987715281048777,0.45908703955763713,0.44686242461042996,-2970.0,2437.1940269501383,4404.826660211736,0.0,1110.0,0.31086288644922555,1.6766299907402364,1.2710340094884438,2.3107178440509033,OF1,NG,,False,False,,,0
8,43,PAR,0.09848837163392492,41.46859724926492,55.29146299901988,15.555989289724154,1.5,10,False,,,,,,26.0,19.0,9.55955955955956,9.0,-2.0,0.09848837163392492,0.4030698084514286,0.11856021692405988,0.08462427783358163,-2970.0,2422.414807546419,4402.262547535442,0.0,1125.0,0.2050652277380101,4.565341476478385,3.7314759911587343,5.057874230007752,OF1,NG,,False,False,,,0
9,48,PAR,-0.29972641104769815,51.1100862782377,68.14678170431692,30.509300885025773,1.5,10,False,,,,,,26.0,19.0,9.55955955955956,10.0,-44.0,-0.29972641104769815,0.12323434793721472,0.02349554749519882,0.01850491385465729,-2970.0,2378.0771493352618,4394.57020950656,32.0,1170.0,0.2506118376646597,19.25476681131265,27.046537585916614,8.013405408528719,OF1,NG,,False,False,,,0
10,50,PAR,-0.4166286130325857,50.12981582355373,66.83975443140497,5.565664272529546,1.5,10,False,,,,,,26.0,19.0,9.55955955955956,14.0,-28.0,-0.4166286130325857,-0.2702266536531457,0.07768640674445594,0.06532561515888732,-2970.0,2378.0771493352618,4394.57020950656,0.0,1170.0,0.3160907473846283,7.003689153367104,7.9627032311333705,5.504157250302554,OF1,NG,,False,False,,,0
11,53,PAR,-0.48006184393588697,38.535588770905036,51.38078502787338,36.78344616611228,1.5,10,False,,,,,,26.0,19.0,9.55955955955956,33.0,-50.0,-0.48006184393588697,-0.5489297602226579,0.11104819374002926,0.09368469725684929,-2970.0,2348.518710527824,4389.441984153971,32.0,1200.0,0.030358861090964733,1.2669289509837742,1.009497522608122,0.8072472278861854,OF1,NG,,False,False,,,0
12,56,PAR,0.03627869583932253,38.35856844919877,51.14475793226503,37.9386046653496,1.5,10,False,,,,,,26.0,19.0,9.55955955955956,5.0,-38.0,0.03627869583932253,-0.43805390524331833,0.09757018016410882,0.09872779614499878,-2970.0,2348.518710527824,4389.441984153971,0.0,1200.0,0.3656814399930926,6.796592724730831,6.716656784085722,7.004893289137034,OF1,NG,,False,False,,,0
13,58,PAR,-0.12380490340350683,37.61433233782958,50.1524431171061,26.406524875213712,1.5,10,False,,,,,,26.0,19.0,9.55955955955956,-16.0,6.0,-0.12380490340350683,0.18939382026269075,0.10672992170604888,0.09101204298904698,-2970.0,2304.181052316666,4381.749646125089,32.0,1245.0,0.27367371837398635,4.682601554792987,4.9925149756708604,4.731365696777365,OF1,NG,,False,False,,,0
14,61,PAR,-0.13465928307477648,59.71507397403391,79.62009863204521,56.84109899248775,1.5,10,False,,,,,,26.0,19.0,9.55955955955956,4.0,-28.0,-0.13465928307477648,-0.282096242717519,0.4796267973207278,0.4380030453465169,-2970.0,2318.960271720385,4384.313758801383,0.0,1230.0,0.2361105662020887,0.934534454793592,1.2260563970950127,0.6929418954822473,OF1,NG,,False,False,,,0
15,65,PAR,-0.3165846379590035,42.51958769988356,56.692783599844745,43.05935115510192,1.5,10,False,,,,,,26.0,19.0,9.55955955955956,9.0,-12.0,-0.3165846379590035,-0.5224405823834711,0.05917342338954713,0.052342999268984274,-2970.0,2289.4018329129467,4379.185533448796,32.0,1260.0,0.06702542460347738,3.767689250201234,6.351838372450113,0.754196427679573,OF1,NG,,False,False,,,0
16,72,PAR,0.14073521220924862,41.39021768338015,55.18695691117354,52.096230057100904,1.5,10,False,,,,,,26.0,19.0,9.55955955955956,9.0,18.0,0.14073521220924862,-0.49695624120787707,0.5799421581498914,0.40664443876104434,-2970.0,2230.2849552980706,4368.929082743619,32.0,1320.0,0.13613630610653205,1.5832474686953415,2.101454001270868,1.529175643068953,OF1,NG,,False,False,,,0
17,93,ENTm1,-0.5024421016936297,40.52077395649807,54.027698608664096,8.935246900307904,1.5,10,False,,,,,,26.0,19.0,9.55955955955956,-1.0,47.0,-0.5024421016936297,-0.4340824866113999,0.006150179315941917,0.0067862400035045515,-3180.0,2865.029986249344,4453.432335960732,282.0,720.0,0.47442185180257707,45.29430577494538,45.26913395524045,50.78383559984536,OF1,NG,,False,False,,,1
18,95,ENTm1,-0.02696640177561354,41.87336115485355,55.831148206471404,24.295162972523602,1.5,10,False,,,,,,26.0,19.0,9.55955955955956,9.0,15.0,-0.02696640177561354,-0.29963120445553293,0.6405003854764983,0.4772788306739131,-3180.0,2835.419567265385,4448.613302074734,282.0,750.0,0.1836424789608466,4.974569693338418,4.342838352210188,6.36937751758978,OF1,NG,,False,False,,,1
19,100,ENTm1,-0.3189533462069232,46.208490903654095,61.61132120487213,24.43780347325588,1.5,10,False,,,,,,26.0,19.0,9.55955955955956,10.0,14.0,-0.3189533462069232,-0.026364616464709445,0.014547766887298154,0.008942922369958988,-3180.0,2791.0039387894462,4441.384751245738,282.0,795.0,0.4006869760491148,32.169214992949264,35.94960608357191,29.554764869743614,OF1,NG,,False,False,,,1
20,102,ENTm1,-0.429930577234909,45.85242654006214,61.13656872008284,16.322406402045203,1.5,10,False,,,,,,26.0,19.0,9.55955955955956,10.0,-26.0,-0.429930577234909,-0.5623244596066028,0.2155885092412371,0.1156234384018263,-3180.0,2791.0039387894462,4441.384751245738,282.0,795.0,0.23715546265683232,7.00392556481532,8.768135660475,5.081391595047798,OF1,NG,,False,False,,,1
21,103,ENTm2,-0.0015380377183905683,46.80084738750736,62.40112985000981,19.478713295117743,1.5,10,False,,,,,,26.0,19.0,9.55955955955956,15.0,12.0,-0.0015380377183905683,-0.4537573610629717,0.8622792147206331,0.6440235776691451,-3180.0,2761.393519805487,4436.56571735974,282.0,825.0,0.27760129905029013,3.823482351979956,4.697661738869478,2.3194684915076644,OF1,NG,,False,False,,,1
22,104,ENTm2,-0.32661980245517974,35.73828895987021,47.65105194649361,26.99075542001981,1.5,10,False,,,,,,26.0,19.0,9.55955955955956,12.0,-2.0,-0.32661980245517974,,0.6174572699102017,0.49358814093739756,-3180.0,2776.198729297467,4438.9752343027385,282.0,810.0,0.2222935219432616,3.977149793319656,4.480269945634561,3.0331931746997185,OF1,NG,,False,False,,,1
23,112,ENTm2,0.20420001595825002,67.40401366832131,89.87201822442842,20.254891479488947,1.5,10,False,,,,,,26.0,19.0,9.55955955955956,12.0,-2.0,0.20420001595825002,0.3161014696681469,0.273658486756232,0.22778605760450535,-3180.0,2731.783100821528,4431.746683473742,282.0,855.0,0.18641281040935986,1.6648094183294904,2.5695543376617622,0.610357660109067,OF1,NG,,False,False,,,1
24,116,ENTm2,0.1885225979945915,51.105748885541175,68.1409985140549,48.53217495177705,1.5,10,False,,,,,,26.0,19.0,9.55955955955956,2.0,22.0,0.1885225979945915,0.12905732626078434,0.2522986799149838,0.2682401525124498,-3180.0,2716.9778913295486,4429.337166530743,282.0,870.0,0.10805393503396149,5.234858697823048,5.282370699984083,4.812309185752402,OF1,NG,,False,False,,,1
25,120,ENTm2,-0.3486768196624728,27.790746141663192,37.054328188884256,13.24867510116997,1.5,10,False,,,,,,26.0,19.0,9.55955955955956,-20.0,38.0,-0.3486768196624728,-0.1737637439152558,0.019662189794372294,0.01646338507176344,-3180.0,2702.1726818375687,4426.927649587745,250.0,885.0,0.27765025535280896,6.311240021545594,11.799959903291471,2.2784498315540977,OF1,NG,,False,False,,,1
