mouse,day,target_cluster_id,target_cell_type,target_medlat,target_SC_x_abs,cov_region,n_ngs_cells,covariate_type,pR2_cv,same_region,brain_region
26,19,302,GC,lateral,3510.0,,,pos,0.0114088175270444,,ENTm3
26,19,302,GC,lateral,3510.0,lateral,149.0,pos+ngs_lateral,0.0337776751802229,True,ENTm3
26,19,302,GC,lateral,3510.0,medial,64.0,pos+ngs_medial,0.01962933913044,False,ENTm3
26,19,313,GC,lateral,3510.0,,,pos,0.0090813644142421,,ENTm3
26,19,313,GC,lateral,3510.0,lateral,149.0,pos+ngs_lateral,0.0768876933680128,True,ENTm3
26,19,313,GC,lateral,3510.0,medial,64.0,pos+ngs_medial,0.0172428284732824,False,ENTm3
26,19,340,GC,lateral,3510.0,,,pos,-0.0028526282247194,,ENTm3
26,19,340,GC,lateral,3510.0,lateral,149.0,pos+ngs_lateral,0.0214620044212151,True,ENTm3
26,19,340,GC,lateral,3510.0,medial,64.0,pos+ngs_medial,0.0168942928260195,False,ENTm3
26,19,352,GC,lateral,3510.0,,,pos,0.034560156704048,,ENTm3
26,19,352,GC,lateral,3510.0,lateral,149.0,pos+ngs_lateral,0.116119331463254,True,ENTm3
26,19,352,GC,lateral,3510.0,medial,64.0,pos+ngs_medial,0.0738209269210851,False,ENTm3
26,19,355,GC,lateral,3510.0,,,pos,0.0015316385781631,,ENTm3
26,19,355,GC,lateral,3510.0,lateral,149.0,pos+ngs_lateral,0.0204525341975036,True,ENTm3
26,19,355,GC,lateral,3510.0,medial,64.0,pos+ngs_medial,0.009286479346024,False,ENTm3
26,19,363,GC,lateral,3510.0,,,pos,0.0300475222587823,,ENTm3
26,19,363,GC,lateral,3510.0,lateral,149.0,pos+ngs_lateral,0.0380513021569964,True,ENTm3
26,19,363,GC,lateral,3510.0,medial,64.0,pos+ngs_medial,0.0341266957387106,False,ENTm3
26,19,384,GC,lateral,3510.0,,,pos,0.0028233959472086,,ENTm3
26,19,384,GC,lateral,3510.0,lateral,149.0,pos+ngs_lateral,0.0585533817072601,True,ENTm3
26,19,384,GC,lateral,3510.0,medial,64.0,pos+ngs_medial,0.0149147291286678,False,ENTm3
26,19,430,GC,lateral,3690.0,,,pos,0.0051817712656247,,ENTm5
26,19,430,GC,lateral,3690.0,lateral,149.0,pos+ngs_lateral,0.0196877236198442,True,ENTm5
26,19,430,GC,lateral,3690.0,medial,64.0,pos+ngs_medial,0.0209885045062977,False,ENTm5
27,18,132,GC,medial,3210.0,,,pos,-0.0022408699966216,,ENTm2
27,18,132,GC,medial,3210.0,medial,23.0,pos+ngs_medial,0.1371893673317149,True,ENTm2
27,23,200,GC,medial,3210.0,,,pos,0.0025157829351003,,ENTm2
27,23,200,GC,medial,3210.0,medial,64.0,pos+ngs_medial,0.1579642488896123,True,ENTm2
27,23,205,GC,medial,3210.0,,,pos,0.0315682657292709,,ENTm2
27,23,205,GC,medial,3210.0,medial,64.0,pos+ngs_medial,0.3232015833970712,True,ENTm2
27,23,206,GC,medial,3210.0,,,pos,0.0397965813573691,,ENTm2
27,23,206,GC,medial,3210.0,medial,64.0,pos+ngs_medial,0.2662927415215094,True,ENTm2
27,23,226,GC,medial,3210.0,,,pos,0.0732336037180985,,ENTm2
27,23,226,GC,medial,3210.0,medial,64.0,pos+ngs_medial,0.2903741097421145,True,ENTm2
27,23,239,GC,medial,3210.0,,,pos,0.013686556932404,,ENTm2
27,23,239,GC,medial,3210.0,medial,64.0,pos+ngs_medial,0.2270652915739265,True,ENTm2
27,23,256,GC,medial,3210.0,,,pos,-0.0014409307356403,,ENTm3
27,23,256,GC,medial,3210.0,medial,64.0,pos+ngs_medial,0.027524564485117,True,ENTm3
27,23,263,GC,medial,3210.0,,,pos,-0.0026770031713133,,ENTm3
27,23,263,GC,medial,3210.0,medial,64.0,pos+ngs_medial,0.1191463766610827,True,ENTm3
27,23,269,GC,medial,3210.0,,,pos,-0.006445834826624,,ENTm3
27,23,269,GC,medial,3210.0,medial,64.0,pos+ngs_medial,0.0392943902785781,True,ENTm3
27,23,270,GC,medial,3210.0,,,pos,-0.0051667287702972,,ENTm3
27,23,270,GC,medial,3210.0,medial,64.0,pos+ngs_medial,0.2961901715755627,True,ENTm3
27,23,274,GC,medial,3210.0,,,pos,-0.0003335441345974,,ENTm3
27,23,274,GC,medial,3210.0,medial,64.0,pos+ngs_medial,0.0981037409427319,True,ENTm3
27,23,287,GC,medial,3210.0,,,pos,-0.0084622548286878,,ENTm3
27,23,287,GC,medial,3210.0,medial,64.0,pos+ngs_medial,0.1165096059966386,True,ENTm3
27,23,303,GC,medial,3210.0,,,pos,0.005401401790151,,ENTm3
27,23,303,GC,medial,3210.0,medial,64.0,pos+ngs_medial,0.0322318390391255,True,ENTm3
27,23,309,GC,medial,3210.0,,,pos,0.0574353213998821,,ENTm3
27,23,309,GC,medial,3210.0,medial,64.0,pos+ngs_medial,0.2181013453015171,True,ENTm3
27,23,317,GC,medial,3210.0,,,pos,0.0552991672065143,,ENTm3
27,23,317,GC,medial,3210.0,medial,64.0,pos+ngs_medial,0.1607735913951118,True,ENTm3
27,24,224,GC,medial,3390.0,,,pos,0.0215084310288472,,ENTm2
27,24,224,GC,medial,3390.0,medial,136.0,pos+ngs_medial,0.228444450730014,True,ENTm2
27,24,239,GC,medial,3390.0,,,pos,0.0094228999656921,,ENTm2
27,24,239,GC,medial,3390.0,medial,136.0,pos+ngs_medial,0.2912176087973838,True,ENTm2
27,24,286,GC,medial,3390.0,,,pos,0.0620264810001229,,ENTm2
27,24,286,GC,medial,3390.0,medial,136.0,pos+ngs_medial,0.1439782399410256,True,ENTm2
27,24,339,GC,medial,3390.0,,,pos,0.0152453730443677,,ENTm3
27,24,339,GC,medial,3390.0,medial,136.0,pos+ngs_medial,0.0864963461447656,True,ENTm3
27,24,370,GC,medial,3390.0,,,pos,0.0257402485776351,,ENTm5
27,24,370,GC,medial,3390.0,medial,136.0,pos+ngs_medial,0.0752355564764766,True,ENTm5
28,16,191,GC,lateral,3600.0,,,pos,0.0013762797215417,,ENTm3
28,16,191,GC,lateral,3600.0,lateral,48.0,pos+ngs_lateral,0.0601291453369014,True,ENTm3
28,16,191,GC,lateral,3600.0,medial,20.0,pos+ngs_medial,0.0437456124181942,False,ENTm3
28,16,199,GC,lateral,3600.0,,,pos,0.0021377499403006,,ENTm3
28,16,199,GC,lateral,3600.0,lateral,48.0,pos+ngs_lateral,0.0545498774386584,True,ENTm3
28,16,199,GC,lateral,3600.0,medial,20.0,pos+ngs_medial,0.048475802312541,False,ENTm3
28,16,207,GC,lateral,3600.0,,,pos,0.012233742997464,,ENTm3
28,16,207,GC,lateral,3600.0,lateral,48.0,pos+ngs_lateral,0.0587029116854919,True,ENTm3
28,16,207,GC,lateral,3600.0,medial,20.0,pos+ngs_medial,0.0478313279114751,False,ENTm3
28,16,208,GC,lateral,3600.0,,,pos,0.0117448390040734,,ENTm3
28,16,208,GC,lateral,3600.0,lateral,48.0,pos+ngs_lateral,0.0476606525631956,True,ENTm3
28,16,208,GC,lateral,3600.0,medial,20.0,pos+ngs_medial,0.0454139685941892,False,ENTm3
28,16,245,GC,lateral,3600.0,,,pos,0.0046358599019956,,ENTm5
28,16,245,GC,lateral,3600.0,lateral,48.0,pos+ngs_lateral,0.0435898725689597,True,ENTm5
28,16,245,GC,lateral,3600.0,medial,20.0,pos+ngs_medial,0.0303620894519192,False,ENTm5
28,16,247,GC,lateral,3600.0,,,pos,0.0019664532109185,,ENTm5
28,16,247,GC,lateral,3600.0,lateral,48.0,pos+ngs_lateral,0.0407132599173249,True,ENTm5
28,16,247,GC,lateral,3600.0,medial,20.0,pos+ngs_medial,0.0273527289118126,False,ENTm5
28,16,297,GC,lateral,3600.0,,,pos,0.0467862414603715,,ENTm5
28,16,297,GC,lateral,3600.0,lateral,48.0,pos+ngs_lateral,0.1094634816591731,True,ENTm5
28,16,297,GC,lateral,3600.0,medial,20.0,pos+ngs_medial,0.0925403113692253,False,ENTm5
28,17,70,GC,medial,3120.0,,,pos,0.000954613534624,,ENTm2
28,17,70,GC,medial,3120.0,lateral,13.0,pos+ngs_lateral,0.0304710308741761,False,ENTm2
28,17,70,GC,medial,3120.0,medial,44.0,pos+ngs_medial,0.074967969715627,True,ENTm2
28,17,107,GC,medial,3120.0,,,pos,0.0272369954538424,,ENTm5
28,17,107,GC,medial,3120.0,lateral,13.0,pos+ngs_lateral,0.0398429758184422,False,ENTm5
28,17,107,GC,medial,3120.0,medial,44.0,pos+ngs_medial,0.0543712662486869,True,ENTm5
28,17,134,GC,medial,3360.0,,,pos,0.0022089860381553,,ENTm3
28,17,134,GC,medial,3360.0,lateral,13.0,pos+ngs_lateral,0.0203065707954492,False,ENTm3
28,17,134,GC,medial,3360.0,medial,44.0,pos+ngs_medial,0.0391998116133042,True,ENTm3
28,17,148,GC,medial,3360.0,,,pos,0.0987576489157683,,ENTm3
28,17,148,GC,medial,3360.0,lateral,13.0,pos+ngs_lateral,0.117285141686452,False,ENTm3
28,17,148,GC,medial,3360.0,medial,44.0,pos+ngs_medial,0.1279053866508024,True,ENTm3
28,17,151,GC,medial,3360.0,,,pos,0.0169620919919298,,ENTm5
28,17,151,GC,medial,3360.0,lateral,13.0,pos+ngs_lateral,0.0367773368085709,False,ENTm5
28,17,151,GC,medial,3360.0,medial,44.0,pos+ngs_medial,0.0532889719332014,True,ENTm5
28,17,179,GC,medial,3360.0,,,pos,0.0147085089134063,,ENTm5
28,17,179,GC,medial,3360.0,lateral,13.0,pos+ngs_lateral,0.0465361811590291,False,ENTm5
28,17,179,GC,medial,3360.0,medial,44.0,pos+ngs_medial,0.0716339807300124,True,ENTm5
28,17,186,GC,medial,3360.0,,,pos,0.0214049415006358,,ENTm5
28,17,186,GC,medial,3360.0,lateral,13.0,pos+ngs_lateral,0.048460165772475,False,ENTm5
28,17,186,GC,medial,3360.0,medial,44.0,pos+ngs_medial,0.0715048002787197,True,ENTm5
28,17,222,GC,lateral,3600.0,,,pos,0.1021217825852822,,ENTm5
28,17,222,GC,lateral,3600.0,lateral,13.0,pos+ngs_lateral,0.2989854739756382,True,ENTm5
28,17,222,GC,lateral,3600.0,medial,44.0,pos+ngs_medial,0.2277128993830368,False,ENTm5
28,17,252,GC,lateral,3600.0,,,pos,0.0363910989813269,,ENTm5
28,17,252,GC,lateral,3600.0,lateral,13.0,pos+ngs_lateral,0.0825047199231425,True,ENTm5
28,17,252,GC,lateral,3600.0,medial,44.0,pos+ngs_medial,0.0683376197370612,False,ENTm5
28,19,27,GC,medial,3360.0,,,pos,0.0186352287139376,,ENTm2
28,19,27,GC,medial,3360.0,medial,79.0,pos+ngs_medial,0.0895855351047332,True,ENTm2
28,19,35,GC,medial,3360.0,,,pos,0.0645752326235581,,ENTm2
28,19,35,GC,medial,3360.0,medial,79.0,pos+ngs_medial,0.2397906664274362,True,ENTm2
28,19,55,GC,medial,3360.0,,,pos,0.0130403774621458,,ENTm2
28,19,55,GC,medial,3360.0,medial,79.0,pos+ngs_medial,0.249832620136977,True,ENTm2
28,19,56,GC,medial,3360.0,,,pos,0.0080976854177396,,ENTm2
28,19,56,GC,medial,3360.0,medial,79.0,pos+ngs_medial,0.0493765187886868,True,ENTm2
28,19,58,GC,medial,3360.0,,,pos,-0.0075584849287374,,ENTm2
28,19,58,GC,medial,3360.0,medial,79.0,pos+ngs_medial,0.0657931356213044,True,ENTm2
28,19,71,GC,medial,3360.0,,,pos,0.0175999667549413,,ENTm3
28,19,71,GC,medial,3360.0,medial,79.0,pos+ngs_medial,0.1363796608821609,True,ENTm3
28,19,91,GC,medial,3360.0,,,pos,0.0040566144207015,,ENTm3
28,19,91,GC,medial,3360.0,medial,79.0,pos+ngs_medial,0.034308420321011,True,ENTm3
28,19,99,GC,medial,3360.0,,,pos,0.0248668487529508,,ENTm3
28,19,99,GC,medial,3360.0,medial,79.0,pos+ngs_medial,0.0821576978210299,True,ENTm3
28,19,100,GC,medial,3360.0,,,pos,0.0212315406463741,,ENTm3
28,19,100,GC,medial,3360.0,medial,79.0,pos+ngs_medial,0.0588804581659269,True,ENTm3
28,19,103,GC,medial,3360.0,,,pos,-0.0006682663374832,,ENTm3
28,19,103,GC,medial,3360.0,medial,79.0,pos+ngs_medial,0.0445411018608427,True,ENTm3
28,19,110,GC,medial,3360.0,,,pos,0.0517125990338948,,ENTm3
28,19,110,GC,medial,3360.0,medial,79.0,pos+ngs_medial,0.084219099025555,True,ENTm3
28,19,115,GC,medial,3360.0,,,pos,0.00852118627013,,ENTm3
28,19,115,GC,medial,3360.0,medial,79.0,pos+ngs_medial,0.041278906542113,True,ENTm3
28,19,116,GC,medial,3360.0,,,pos,0.0021933116314578,,ENTm3
28,19,116,GC,medial,3360.0,medial,79.0,pos+ngs_medial,0.0164871965831771,True,ENTm3
28,19,128,GC,medial,3360.0,,,pos,0.0001399241461979,,ENTm3
28,19,128,GC,medial,3360.0,medial,79.0,pos+ngs_medial,0.0351448428381982,True,ENTm3
28,19,129,GC,medial,3360.0,,,pos,0.0075152616997039,,ENTm3
28,19,129,GC,medial,3360.0,medial,79.0,pos+ngs_medial,0.0313505458503472,True,ENTm3
28,19,134,GC,medial,3360.0,,,pos,0.0044444405593282,,ENTm5
28,19,134,GC,medial,3360.0,medial,79.0,pos+ngs_medial,0.0237324994309088,True,ENTm5
28,19,135,GC,medial,3360.0,,,pos,0.0165140976415495,,ENTm5
28,19,135,GC,medial,3360.0,medial,79.0,pos+ngs_medial,0.0414097838048227,True,ENTm5
28,19,143,GC,medial,3360.0,,,pos,0.0101452074463061,,ENTm5
28,19,143,GC,medial,3360.0,medial,79.0,pos+ngs_medial,0.0408396243714032,True,ENTm5
28,19,147,GC,medial,3360.0,,,pos,0.0017323260606976,,ENTm5
28,19,147,GC,medial,3360.0,medial,79.0,pos+ngs_medial,0.0251882384264756,True,ENTm5
28,20,49,GC,lateral,3600.0,,,pos,0.0062209346903949,,ENTm3
28,20,49,GC,lateral,3600.0,lateral,94.0,pos+ngs_lateral,0.0203790124207174,True,ENTm3
28,20,78,GC,lateral,3600.0,,,pos,0.0127272940583986,,ENTm5
28,20,78,GC,lateral,3600.0,lateral,94.0,pos+ngs_lateral,0.0690413596174692,True,ENTm5
28,20,84,GC,lateral,3600.0,,,pos,-0.0025406375089171,,ENTm5
28,20,84,GC,lateral,3600.0,lateral,94.0,pos+ngs_lateral,0.0430854814757332,True,ENTm5
28,20,107,GC,lateral,3600.0,,,pos,-0.0013733080610831,,ENTm5
28,20,107,GC,lateral,3600.0,lateral,94.0,pos+ngs_lateral,0.0221639235682651,True,ENTm5
28,20,128,GC,lateral,3600.0,,,pos,0.0484180801027989,,ENTm5
28,20,128,GC,lateral,3600.0,lateral,94.0,pos+ngs_lateral,0.1046376858736641,True,ENTm5
28,20,129,GC,lateral,3600.0,,,pos,0.0444259518229041,,ENTm5
28,20,129,GC,lateral,3600.0,lateral,94.0,pos+ngs_lateral,0.0762482618277715,True,ENTm5
28,20,151,GC,lateral,3600.0,,,pos,0.0081744834941543,,ENTm5
28,20,151,GC,lateral,3600.0,lateral,94.0,pos+ngs_lateral,0.071202184663542,True,ENTm5
28,21,44,GC,medial,3120.0,,,pos,-0.0445780921549515,,ENTm2
28,21,44,GC,medial,3120.0,medial,8.0,pos+ngs_medial,0.1386708366674302,True,ENTm2
28,21,59,GC,medial,3120.0,,,pos,-0.0059765059135398,,ENTm2
28,21,59,GC,medial,3120.0,medial,8.0,pos+ngs_medial,0.1332470197011833,True,ENTm2
28,21,82,GC,medial,3120.0,,,pos,-0.0137629641772993,,ENTm3
28,21,82,GC,medial,3120.0,medial,8.0,pos+ngs_medial,0.0358698971875801,True,ENTm3
28,21,116,GC,medial,3120.0,,,pos,0.0143263439495123,,ENTm5
28,21,116,GC,medial,3120.0,medial,8.0,pos+ngs_medial,0.0218475938165821,True,ENTm5
28,23,115,GC,medial,3120.0,,,pos,0.0370882724444574,,ENTm2
28,23,115,GC,medial,3120.0,lateral,81.0,pos+ngs_lateral,0.1022676246210919,False,ENTm2
28,23,115,GC,medial,3120.0,medial,25.0,pos+ngs_medial,0.2083773037253931,True,ENTm2
28,23,123,GC,medial,3120.0,,,pos,0.1258821834918823,,ENTm2
28,23,123,GC,medial,3120.0,lateral,81.0,pos+ngs_lateral,0.166173373206347,False,ENTm2
28,23,123,GC,medial,3120.0,medial,25.0,pos+ngs_medial,0.296884485452271,True,ENTm2
28,23,138,GC,medial,3120.0,,,pos,0.047972755102908,,ENTm3
28,23,138,GC,medial,3120.0,lateral,81.0,pos+ngs_lateral,0.0924488652118901,False,ENTm3
28,23,138,GC,medial,3120.0,medial,25.0,pos+ngs_medial,0.2506652655355824,True,ENTm3
28,23,141,GC,medial,3120.0,,,pos,0.0025716697527374,,ENTm3
28,23,141,GC,medial,3120.0,lateral,81.0,pos+ngs_lateral,0.0131802975230192,False,ENTm3
28,23,141,GC,medial,3120.0,medial,25.0,pos+ngs_medial,0.075906018683521,True,ENTm3
28,23,149,GC,medial,3120.0,,,pos,-0.0019954956675171,,ENTm3
28,23,149,GC,medial,3120.0,lateral,81.0,pos+ngs_lateral,0.0199795796824155,False,ENTm3
28,23,149,GC,medial,3120.0,medial,25.0,pos+ngs_medial,0.0439288110206049,True,ENTm3
28,23,152,GC,medial,3120.0,,,pos,0.0055252216184451,,ENTm3
28,23,152,GC,medial,3120.0,lateral,81.0,pos+ngs_lateral,0.1523095376976451,False,ENTm3
28,23,152,GC,medial,3120.0,medial,25.0,pos+ngs_medial,0.453280905486793,True,ENTm3
28,23,154,GC,medial,3120.0,,,pos,0.0034745364334512,,ENTm3
28,23,154,GC,medial,3120.0,lateral,81.0,pos+ngs_lateral,0.1652450616478715,False,ENTm3
28,23,154,GC,medial,3120.0,medial,25.0,pos+ngs_medial,0.5166320477958306,True,ENTm3
28,23,194,GC,medial,3360.0,,,pos,-0.0014218520214455,,ENTm3
28,23,194,GC,medial,3360.0,lateral,81.0,pos+ngs_lateral,0.0185632698056741,False,ENTm3
28,23,194,GC,medial,3360.0,medial,25.0,pos+ngs_medial,0.0399235864418704,True,ENTm3
28,23,211,GC,medial,3360.0,,,pos,0.0066613970223191,,ENTm3
28,23,211,GC,medial,3360.0,lateral,81.0,pos+ngs_lateral,0.0192146170769366,False,ENTm3
28,23,211,GC,medial,3360.0,medial,25.0,pos+ngs_medial,0.0254334746549653,True,ENTm3
28,23,250,GC,lateral,3600.0,,,pos,-0.0041293989655935,,ENTm5
28,23,250,GC,lateral,3600.0,lateral,81.0,pos+ngs_lateral,0.0184603669937941,True,ENTm5
28,23,250,GC,lateral,3600.0,medial,25.0,pos+ngs_medial,0.0372028191480999,False,ENTm5
28,23,281,GC,lateral,3600.0,,,pos,0.0185294871595919,,ENTm5
28,23,281,GC,lateral,3600.0,lateral,81.0,pos+ngs_lateral,0.0387787280494104,True,ENTm5
28,23,281,GC,lateral,3600.0,medial,25.0,pos+ngs_medial,0.031531893132558,False,ENTm5
28,23,315,GC,lateral,3600.0,,,pos,0.0700707747121121,,ENTm5
28,23,315,GC,lateral,3600.0,lateral,81.0,pos+ngs_lateral,0.1199202820074799,True,ENTm5
28,23,315,GC,lateral,3600.0,medial,25.0,pos+ngs_medial,0.0810622937169937,False,ENTm5
28,25,99,GC,medial,3120.0,,,pos,-0.0154640630430751,,ENTm3
28,25,99,GC,medial,3120.0,lateral,32.0,pos+ngs_lateral,0.0486886878153014,False,ENTm3
28,25,99,GC,medial,3120.0,medial,49.0,pos+ngs_medial,0.1816319159431577,True,ENTm3
28,25,108,GC,medial,3120.0,,,pos,0.0162731583932717,,ENTm3
28,25,108,GC,medial,3120.0,lateral,32.0,pos+ngs_lateral,0.0663260611354503,False,ENTm3
28,25,108,GC,medial,3120.0,medial,49.0,pos+ngs_medial,0.1615551803992028,True,ENTm3
28,25,126,GC,medial,3120.0,,,pos,0.004435858860351,,ENTm3
28,25,126,GC,medial,3120.0,lateral,32.0,pos+ngs_lateral,0.0138434171977818,False,ENTm3
28,25,126,GC,medial,3120.0,medial,49.0,pos+ngs_medial,0.0305951219602759,True,ENTm3
28,25,139,GC,medial,3120.0,,,pos,-0.0201674160857003,,ENTm3
28,25,139,GC,medial,3120.0,lateral,32.0,pos+ngs_lateral,0.0604328376205781,False,ENTm3
28,25,139,GC,medial,3120.0,medial,49.0,pos+ngs_medial,0.2515484054078934,True,ENTm3
28,25,140,GC,medial,3120.0,,,pos,0.0194662122058292,,ENTm3
28,25,140,GC,medial,3120.0,lateral,32.0,pos+ngs_lateral,0.0746645147813119,False,ENTm3
28,25,140,GC,medial,3120.0,medial,49.0,pos+ngs_medial,0.1615539275804033,True,ENTm3
28,25,147,GC,medial,3120.0,,,pos,0.017820939959884,,ENTm3
28,25,147,GC,medial,3120.0,lateral,32.0,pos+ngs_lateral,0.0399130154017097,False,ENTm3
28,25,147,GC,medial,3120.0,medial,49.0,pos+ngs_medial,0.0791616763327288,True,ENTm3
28,25,149,GC,medial,3120.0,,,pos,-0.0020976427528782,,ENTm3
28,25,149,GC,medial,3120.0,lateral,32.0,pos+ngs_lateral,0.1125588308807074,False,ENTm3
28,25,149,GC,medial,3120.0,medial,49.0,pos+ngs_medial,0.2205499856787311,True,ENTm3
28,25,151,GC,medial,3120.0,,,pos,-0.001429074215789,,ENTm3
28,25,151,GC,medial,3120.0,lateral,32.0,pos+ngs_lateral,0.122651998060375,False,ENTm3
28,25,151,GC,medial,3120.0,medial,49.0,pos+ngs_medial,0.2259235850561853,True,ENTm3
28,25,153,GC,medial,3120.0,,,pos,-0.0307641478183801,,ENTm3
28,25,153,GC,medial,3120.0,lateral,32.0,pos+ngs_lateral,0.0402313278189924,False,ENTm3
28,25,153,GC,medial,3120.0,medial,49.0,pos+ngs_medial,0.1326716610453994,True,ENTm3
28,25,154,GC,medial,3120.0,,,pos,0.0128396145067565,,ENTm3
28,25,154,GC,medial,3120.0,lateral,32.0,pos+ngs_lateral,0.0199218480098364,False,ENTm3
28,25,154,GC,medial,3120.0,medial,49.0,pos+ngs_medial,0.0398575649181412,True,ENTm3
28,25,155,GC,medial,3120.0,,,pos,0.0308872134589211,,ENTm3
28,25,155,GC,medial,3120.0,lateral,32.0,pos+ngs_lateral,0.038807910925695,False,ENTm3
28,25,155,GC,medial,3120.0,medial,49.0,pos+ngs_medial,0.0481526449870493,True,ENTm3
28,25,156,GC,medial,3120.0,,,pos,0.0033891040473533,,ENTm3
28,25,156,GC,medial,3120.0,lateral,32.0,pos+ngs_lateral,0.0119320497194,False,ENTm3
28,25,156,GC,medial,3120.0,medial,49.0,pos+ngs_medial,0.0264060832104874,True,ENTm3
28,25,158,GC,medial,3120.0,,,pos,0.0070355060944077,,ENTm3
28,25,158,GC,medial,3120.0,lateral,32.0,pos+ngs_lateral,0.0796608373740321,False,ENTm3
28,25,158,GC,medial,3120.0,medial,49.0,pos+ngs_medial,0.2075897209511532,True,ENTm3
28,25,160,GC,medial,3120.0,,,pos,0.0059355629692638,,ENTm3
28,25,160,GC,medial,3120.0,lateral,32.0,pos+ngs_lateral,0.0188053085964013,False,ENTm3
28,25,160,GC,medial,3120.0,medial,49.0,pos+ngs_medial,0.0269927706944131,True,ENTm3
28,25,162,GC,medial,3120.0,,,pos,0.0360069420940765,,ENTm3
28,25,162,GC,medial,3120.0,lateral,32.0,pos+ngs_lateral,0.103521672945311,False,ENTm3
28,25,162,GC,medial,3120.0,medial,49.0,pos+ngs_medial,0.2118759742965453,True,ENTm3
28,25,170,GC,medial,3120.0,,,pos,0.0069986034284169,,ENTm3
28,25,170,GC,medial,3120.0,lateral,32.0,pos+ngs_lateral,0.0163643496924133,False,ENTm3
28,25,170,GC,medial,3120.0,medial,49.0,pos+ngs_medial,0.0253136687666449,True,ENTm3
28,25,174,GC,medial,3120.0,,,pos,0.0123854545667933,,ENTm5
28,25,174,GC,medial,3120.0,lateral,32.0,pos+ngs_lateral,0.0256790270022704,False,ENTm5
28,25,174,GC,medial,3120.0,medial,49.0,pos+ngs_medial,0.0308000880100093,True,ENTm5
28,25,177,GC,medial,3120.0,,,pos,0.0070605000619242,,ENTm5
28,25,177,GC,medial,3120.0,lateral,32.0,pos+ngs_lateral,0.019376086570291,False,ENTm5
28,25,177,GC,medial,3120.0,medial,49.0,pos+ngs_medial,0.0155187630188554,True,ENTm5
28,25,188,GC,medial,3120.0,,,pos,0.008387042548422,,ENTm5
28,25,188,GC,medial,3120.0,lateral,32.0,pos+ngs_lateral,0.0196738253247584,False,ENTm5
28,25,188,GC,medial,3120.0,medial,49.0,pos+ngs_medial,0.0292712203352438,True,ENTm5
28,25,202,GC,medial,3360.0,,,pos,0.004469467164588,,ENTm3
28,25,202,GC,medial,3360.0,lateral,32.0,pos+ngs_lateral,0.0157136336206376,False,ENTm3
28,25,202,GC,medial,3360.0,medial,49.0,pos+ngs_medial,0.0287866056143901,True,ENTm3
28,25,242,GC,medial,3360.0,,,pos,0.0106365371925043,,ENTm3
28,25,242,GC,medial,3360.0,lateral,32.0,pos+ngs_lateral,0.0194486506116061,False,ENTm3
28,25,242,GC,medial,3360.0,medial,49.0,pos+ngs_medial,0.0224979788568332,True,ENTm3
28,25,258,GC,medial,3360.0,,,pos,0.0028136149805505,,ENTm5
28,25,258,GC,medial,3360.0,lateral,32.0,pos+ngs_lateral,0.0144184148801185,False,ENTm5
28,25,258,GC,medial,3360.0,medial,49.0,pos+ngs_medial,0.0277958089819095,True,ENTm5
28,25,284,GC,medial,3360.0,,,pos,0.0521220896993519,,ENTm5
28,25,284,GC,medial,3360.0,lateral,32.0,pos+ngs_lateral,0.0728222156330725,False,ENTm5
28,25,284,GC,medial,3360.0,medial,49.0,pos+ngs_medial,0.0814653583511261,True,ENTm5
28,25,287,GC,medial,3360.0,,,pos,0.0123722054036174,,ENTm5
28,25,287,GC,medial,3360.0,lateral,32.0,pos+ngs_lateral,0.0201466035344145,False,ENTm5
28,25,287,GC,medial,3360.0,medial,49.0,pos+ngs_medial,0.0295860269012753,True,ENTm5
28,25,344,GC,lateral,3600.0,,,pos,0.0058365138155659,,ENTm5
28,25,344,GC,lateral,3600.0,lateral,32.0,pos+ngs_lateral,0.0210642760101619,True,ENTm5
28,25,344,GC,lateral,3600.0,medial,49.0,pos+ngs_medial,0.0205030979927359,False,ENTm5
28,25,363,GC,lateral,3600.0,,,pos,0.0466722011469891,,ENTm5
28,25,363,GC,lateral,3600.0,lateral,32.0,pos+ngs_lateral,0.0976810927160023,True,ENTm5
28,25,363,GC,lateral,3600.0,medial,49.0,pos+ngs_medial,0.0628925301643544,False,ENTm5
28,25,365,GC,lateral,3600.0,,,pos,0.0105961692551601,,ENTm5
28,25,365,GC,lateral,3600.0,lateral,32.0,pos+ngs_lateral,0.0241560210324979,True,ENTm5
28,25,365,GC,lateral,3600.0,medial,49.0,pos+ngs_medial,0.0221467942964467,False,ENTm5
28,25,436,GC,lateral,3600.0,,,pos,0.0294180715711942,,ENTm5
28,25,436,GC,lateral,3600.0,lateral,32.0,pos+ngs_lateral,0.083933163094974,True,ENTm5
28,25,436,GC,lateral,3600.0,medial,49.0,pos+ngs_medial,0.1049659464310259,False,ENTm5
29,16,167,GC,medial,3270.0,,,pos,0.0079868906708719,,ENTm2
29,16,167,GC,medial,3270.0,lateral,25.0,pos+ngs_lateral,0.0317052272450052,False,ENTm2
29,16,167,GC,medial,3270.0,medial,8.0,pos+ngs_medial,0.2626927852219004,True,ENTm2
29,16,177,GC,medial,3270.0,,,pos,0.0120191588846323,,ENTm2
29,16,177,GC,medial,3270.0,lateral,25.0,pos+ngs_lateral,0.0669166992619474,False,ENTm2
29,16,177,GC,medial,3270.0,medial,8.0,pos+ngs_medial,0.1016601586054791,True,ENTm2
